arm,generation,candidateIndex,caseIndex,seed,scenario,activationGain,score,landed,styleBonus,styleRecovered,turnDegrees,reason,variation,touchdown,time,orbitComplete,orbits,maxAltitude,milestones,insertionQuality,insertionReward,insertionHoldQuality,insertionHoldReward,longestStrictInsertionHoldSeconds,conditionalPeriapsis,conditionalPeriapsisEligibleSeconds,strictInsertionHoldProgress,conditionalPeriapsisProgress,censored
control,1,0,0,714133,24,1,-483.70353666020577,false,0,false,-0.04113986199197789,Flight left the recovery corridor,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,154.14999999999714,false,0,12008.601614937394,"[{""name"":""Launch"",""time"":1.7500000000000009,""altitude"":4.16126340092886},{""name"":""Space"",""time"":106.64999999999714,""altitude"":816.3334401808662}]",0.8138930675728293,1176.6716810873952,0.05182883947068014,262.1946073648162,0,227.0936899802382,1.899999999999892,0,0.9157490720559174,false
control,1,0,1,553619,25,1,-484.1077956287261,false,0,false,-0.06333359644570644,Flight left the recovery corridor,"{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}",null,167.04999999999654,false,0,12070.75487988779,"[{""name"":""Launch"",""time"":1.950000000000001,""altitude"":4.181085905816465},{""name"":""Space"",""time"":119.29999999999656,""altitude"":816.4227098106346}]",0.7911404498030159,1149.368539763619,0.04009544904400348,248.11453885280417,0,null,0,0,0,false
control,1,0,2,564010,26,1,-488.2668979968462,false,0,false,0.06405102908096022,Flight left the recovery corridor,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,167.5499999999965,false,0,12029.483302200044,"[{""name"":""Launch"",""time"":1.7000000000000008,""altitude"":4.099285333482667},{""name"":""Space"",""time"":119.7999999999965,""altitude"":806.1792474700214}]",0.7877951646482192,1145.354197577863,0.05413125480254511,264.95750576305414,0,235.88385042007576,2.0499999999998835,0,0.9170417427088347,false
control,1,0,3,574401,24,1,-479.5997572086278,false,0,false,-0.0013219468369234243,Flight left the recovery corridor,"{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}",null,155.64999999999714,false,0,12036.75734421915,"[{""name"":""Launch"",""time"":1.800000000000001,""altitude"":4.19070933548139},{""name"":""Space"",""time"":108.14999999999715,""altitude"":804.80165305304}]",0.8104482697836413,1172.5379237403695,0.046589908456971744,255.9078901483661,0,238.22034909041122,1.3999999999999204,0,0.9173853454544723,false
control,1,0,4,584792,25,1,-480.9275728424748,false,0,false,-0.0664441172171605,Flight left the recovery corridor,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,153.8999999999972,false,0,12038.392134875676,"[{""name"":""Launch"",""time"":1.7500000000000009,""altitude"":4.174968038052775},{""name"":""Space"",""time"":106.1499999999972,""altitude"":802.1537914040715}]",0.797182590314116,1156.619108376939,0.046973469036135695,256.3681628433628,0,226.71947824060953,0.75,0,0.9156940409177367,false
control,1,0,5,595183,26,1,-487.5004728738158,false,0,false,0.0435454461957369,Flight left the recovery corridor,"{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}",null,157.249999999997,false,0,12034.030138922517,"[{""name"":""Launch"",""time"":1.5000000000000007,""altitude"":4.068541736435927},{""name"":""Space"",""time"":110.24999999999699,""altitude"":802.7373496941386}]",0.7962060612511067,1155.447273501328,0.043915786472485195,252.69894376698224,0,227.09068802717866,1.3999999999999204,0,0.9157486305922321,false
control,1,1,0,714133,24,1,-622.3974762120513,false,0,false,-0.3748455554819584,Returned before completing an orbit,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":17605.314094708505,""speed"":18.251554994297983,""lateral"":61.790318862032706,""tilt"":0.3516694951821505}",181.65000000000705,false,0,66.45898424957865,"[{""name"":""Launch"",""time"":3.1999999999999966,""altitude"":4.046950394618765}]",0.17292281468381554,220.79917447049436,4.637524824263066e-15,13.291796849921296,0,null,0,0,0,false
control,1,1,1,553619,25,1,-622.4681100326803,false,0,false,-0.39226142439281597,Returned before completing an orbit,"{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}","{""error"":15936.810487100733,""speed"":19.318567021374374,""lateral"":60.996954761181755,""tilt"":0.3449429439247071}",178.55000000000635,false,0,57.9571621378923,"[{""name"":""Launch"",""time"":5.4999999999999885,""altitude"":4.025919199544969}]",0.16597269277436846,210.75866375682062,1.9091533950026597e-15,11.59143242758075,0,null,0,0,0,false
control,1,1,2,564010,26,1,-622.4636269417117,false,0,false,-0.3514128481589374,Returned before completing an orbit,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":17444.547472299266,""speed"":19.079881056848826,""lateral"":66.35476023889304,""tilt"":0.42609903008545286}",177.70000000000616,false,0,61.50023492289756,"[{""name"":""Launch"",""time"":3.049999999999997,""altitude"":4.08878287812186}]",0.2461415279256606,304.15558135692095,5.219462218619065e-16,8.785747846128851,0,null,0,0,0,false
control,1,1,3,574401,24,1,-623.1882998366349,false,0,false,-0.41517062028159923,Returned before completing an orbit,"{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}","{""error"":17253.879951051258,""speed"":18.18407579611043,""lateral"":61.161598675096165,""tilt"":0.3454778780968245}",181.400000000007,false,0,67.10789483241682,"[{""name"":""Launch"",""time"":3.4999999999999956,""altitude"":4.008967375864282}]",0.17240140088534103,220.3032600288926,4.32936090519887e-15,13.421578966488559,0,null,0,0,0,false
control,1,1,4,584792,25,1,-623.3517580212292,false,0,false,-0.40318704572156466,Returned before completing an orbit,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":17540.717433338592,""speed"":18.604501646027106,""lateral"":60.75364005858762,""tilt"":0.33300567298984085}",182.10000000000716,false,0,64.04804427543255,"[{""name"":""Launch"",""time"":3.1999999999999966,""altitude"":4.017093979035675}]",0.17345657210161639,220.95749537702616,4.558935906741599e-15,12.809608855091982,0,null,0,0,0,false
control,1,1,5,595183,26,1,-623.6612682218631,false,0,false,-0.34636102681940306,Returned before completing an orbit,"{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}","{""error"":19352.465290368447,""speed"":19.322187217076543,""lateral"":67.35060867581791,""tilt"":0.4118548212144058}",181.05000000000692,false,0,71.84737814493104,"[{""name"":""Launch"",""time"":2.25,""altitude"":4.004199224406058}]",0.2560825046541332,317.56291674852145,1.6298150454453627e-15,10.263911163563533,0,null,0,0,0,false
control,1,2,0,714133,24,1,-605.3117813434673,false,0,false,-0.08889317210441823,Returned before completing an orbit,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":813.8564754811888,""speed"":51.92175149245426,""lateral"":167.235641821899,""tilt"":1.811809517634797}",63.45,false,0,368.67002299862924,"[{""name"":""Launch"",""time"":3.949999999999994,""altitude"":4.092960931046305}]",0.17733965329108936,286.54158854903307,4.456756177849898e-16,73.73400459972639,0,null,0,0,0,false
control,1,2,1,553619,25,1,-488.7374914372597,false,0,false,-0.9569075355570713,Flight left the recovery corridor,"{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}",null,132.3500000000003,false,0,12031.280041987036,"[{""name"":""Launch"",""time"":5.599999999999988,""altitude"":4.122497985431856},{""name"":""Space"",""time"":72.3500000000003,""altitude"":803.8154470904416}]",0.3521623050341218,622.5947660409462,1.6378238317836644e-10,200.00000019653885,0,null,0,0,0,false
control,1,2,2,564010,26,1,-481.5346198985303,false,0,false,-0.5750509717791237,Flight left the recovery corridor,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,98.10000000000028,false,0,12006.475014022351,"[{""name"":""Launch"",""time"":3.349999999999996,""altitude"":4.014720114983454},{""name"":""Space"",""time"":60.60000000000028,""altitude"":803.2733633815335}]",0.23623233783819575,483.4788054058349,1.1702075188113646e-16,200.00000000000014,0,null,0,0,0,false
control,1,2,3,574401,24,1,-605.700143037643,false,0,false,-0.13556950335084977,Returned before completing an orbit,"{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}","{""error"":1441.4382974869625,""speed"":32.75421517379231,""lateral"":171.5308529889635,""tilt"":1.8469929172812383}",68.0999999999998,false,0,363.32853392963636,"[{""name"":""Launch"",""time"":4.3499999999999925,""altitude"":4.081454232177979}]",0.22676019784478507,344.7779441996694,3.573953818364366e-13,72.66570678635614,0,null,0,0,0,false
control,1,2,4,584792,25,1,-482.39256692997446,false,0,false,-0.6446772699359665,Flight left the recovery corridor,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,97.3000000000003,false,0,12088.553063178062,"[{""name"":""Launch"",""time"":3.349999999999996,""altitude"":4.093731310050062},{""name"":""Space"",""time"":62.050000000000296,""altitude"":803.7368012286319}]",0.1681818745952694,401.81824951432327,1.3445235429627773e-15,200.00000000000162,0,null,0,0,0,false
control,1,2,5,595183,26,1,-478.0855938486209,false,0,false,-0.47987572929849964,Flight left the recovery corridor,"{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}",null,88.40000000000023,false,0,12030.615554353717,"[{""name"":""Launch"",""time"":2.3999999999999995,""altitude"":4.011413490958676},{""name"":""Space"",""time"":39.40000000000023,""altitude"":807.9403578797517}]",0.23221787237343416,478.661446848121,1.0593626346943856e-16,200.0000000000001,0,null,0,0,0,false
control,1,3,0,714133,24,1,-600.6057692530906,false,0,false,-0.017595933017757654,Returned before completing an orbit,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":1191.06033754979,""speed"":32.1738259877,""lateral"":149.97500472038956,""tilt"":1.2826967359718842}",17.000000000000107,false,0,122.88273895130095,"[{""name"":""Launch"",""time"":1.2000000000000004,""altitude"":4.062028072924171}]",0.16385800074403464,221.20614868310176,1.1327050434897596e-15,24.57654779026155,0,null,0,0,0,false
control,1,3,1,553619,25,1,-600.6672335524935,false,0,false,-0.025066961330896333,Returned before completing an orbit,"{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}","{""error"":1208.0697088021748,""speed"":24.899038198750713,""lateral"":142.51656247418936,""tilt"":1.1691821680289523}",17.750000000000117,false,0,109.28718846864413,"[{""name"":""Launch"",""time"":1.3000000000000005,""altitude"":4.2908302997320895}]",0.16267590160743367,217.06851962264923,9.323403302038746e-16,21.857437693729945,0,null,0,0,0,false
control,1,3,2,564010,26,1,-600.7240489667028,false,0,false,-0.010160758598909565,Returned before completing an orbit,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":1134.6631076957933,""speed"":33.98730164708193,""lateral"":149.18394411544855,""tilt"":1.3437708800112527}",16.200000000000095,false,0,120.24409163422422,"[{""name"":""Launch"",""time"":1.2000000000000004,""altitude"":4.217175600880877}]",0.2333026903439001,297.14095578899787,1.3078994957022058e-16,17.1777273763179,0,null,0,0,0,false
control,1,3,3,574401,24,1,-600.680754026382,false,0,false,-0.01589143922155295,Returned before completing an orbit,"{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}","{""error"":1194.2610222775384,""speed"":30.130584800015413,""lateral"":148.75621206768827,""tilt"":1.2393465769819834}",17.100000000000108,false,0,121.2078008617726,"[{""name"":""Launch"",""time"":1.2500000000000004,""altitude"":4.3414119661322985}]",0.16355298084874886,220.50513719085316,1.0456093482469747e-15,24.241560172355776,0,null,0,0,0,false
control,1,3,4,584792,25,1,-600.7687815164263,false,0,false,-0.019808829146831155,Returned before completing an orbit,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":1186.7109897684124,""speed"":32.49112957084562,""lateral"":149.68237825130043,""tilt"":1.2823343585356002}",17.000000000000107,false,0,124.73078966482854,"[{""name"":""Launch"",""time"":1.2000000000000004,""altitude"":4.092323264245863}]",0.1647104153809861,222.59865639014905,1.1200380693378097e-15,24.94615793296705,0,null,0,0,0,false
control,1,3,5,595183,26,1,-600.7283394420843,false,0,false,-0.017303128752679628,Returned before completing an orbit,"{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}","{""error"":1150.3881989942106,""speed"":41.33400862341459,""lateral"":156.66406702826654,""tilt"":1.4346243933546219}",15.650000000000087,false,0,133.2112954721589,"[{""name"":""Launch"",""time"":1.1000000000000003,""altitude"":4.065454416620657}]",0.23691419973246153,303.3272247464051,1.920327267740799e-16,19.0301850674515,0,null,0,0,0,false
control,1,4,0,714133,24,1,-588.9050766870417,false,0,false,-3.158712164190697,Flight left the recovery corridor,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,565.0000000000339,false,0,0,[],0.13969814264511732,167.6377711741408,5.9110163352203e-17,7.09321960226436e-14,0,null,0,0,0,false
control,1,4,1,553619,25,1,-588.901657592254,false,0,false,-3.223473548213586,Flight left the recovery corridor,"{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}",null,568.1000000000311,false,0,0,[],0.13957656534172447,167.49187841006938,5.807812058791839e-17,6.969374470550207e-14,0,null,0,0,0,false
control,1,4,2,564010,26,1,-594.0450442316331,false,0,false,-3.113948286471598,Flight left the recovery corridor,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,588.5000000000125,false,0,0,[],0.2123909465920601,254.86913591047212,7.865189925092602e-18,9.438227910111123e-15,0,null,0,0,0,false
control,1,4,3,574401,24,1,-589.8408123341804,false,0,false,-3.165159625882647,Flight left the recovery corridor,"{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}",null,568.0000000000312,false,0,0,[],0.139735654747848,167.6827856974176,5.946270815791717e-17,7.13552497895006e-14,0,null,0,0,0,false
control,1,4,4,584792,25,1,-588.867523406463,false,0,false,-3.1625812632711336,Flight left the recovery corridor,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,568.3000000000309,false,0,0,[],0.1398531553439315,167.8237864127178,6.030693453748958e-17,7.236832144498749e-14,0,null,0,0,0,false
control,1,4,5,595183,26,1,-593.0680182938357,false,0,false,-3.0237708054422323,Flight left the recovery corridor,"{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}",null,586.900000000014,false,0,0,[],0.2126211181391613,255.14534176699354,8.102516789665301e-18,9.723020147598361e-15,0,null,0,0,0,false
control,1,5,0,714133,24,1,-482.5846826658043,false,0,false,-0.05512410477857318,Flight left the recovery corridor,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,124.94999999999933,false,0,12022.988123844874,"[{""name"":""Launch"",""time"":1.800000000000001,""altitude"":4.073405533584822},{""name"":""Space"",""time"":72.94999999999933,""altitude"":809.792467686482}]",0.5726561978853197,887.1874374623837,1.2935230856648125e-05,200.01552227702797,0,null,0,0,0,false
control,1,5,1,553619,25,1,-484.3683207014888,false,0,false,-0.20276342177468623,Flight left the recovery corridor,"{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}",null,130.99999999999898,false,0,12015.303796949995,"[{""name"":""Launch"",""time"":2.000000000000001,""altitude"":4.112007843492744},{""name"":""Space"",""time"":78.74999999999898,""altitude"":804.62647240331}]",0.5091279491858044,810.9535390229653,1.1626794444384646e-06,200.00139521533333,0,null,0,0,0,false
control,1,5,2,564010,26,1,-482.6430723773172,false,0,false,-0.09850316938369008,Flight left the recovery corridor,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,122.54999999999936,false,0,12056.340346150464,"[{""name"":""Launch"",""time"":1.7500000000000009,""altitude"":4.14450372654729},{""name"":""Space"",""time"":71.04999999999936,""altitude"":813.1528888257307}]",0.5902257078820028,908.2708494584034,7.076983327552231e-06,200.00849237999307,0,null,0,0,0,false
control,1,5,3,574401,24,1,-480.6753751308896,false,0,false,-0.05981784349767586,Flight left the recovery corridor,"{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}",null,125.74999999999929,false,0,12075.454009695799,"[{""name"":""Launch"",""time"":1.850000000000001,""altitude"":4.097176312696183},{""name"":""Space"",""time"":73.49999999999929,""altitude"":802.3931413708359}]",0.5465325801008706,855.8390961210447,5.3584645547420114e-06,200.0064301574657,0,null,0,0,0,false
control,1,5,4,584792,25,1,-481.44480870242603,false,0,false,-0.1342760469650256,Flight left the recovery corridor,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,123.99999999999935,false,0,11994.581034091803,"[{""name"":""Launch"",""time"":1.7500000000000009,""altitude"":4.027465750860742},{""name"":""Space"",""time"":72.24999999999935,""altitude"":809.8497108401522}]",0.5457120288824158,854.8544346588989,4.202980867521586e-06,200.00504357704102,0,null,0,0,0,false
control,1,5,5,595183,26,1,-483.32307743448484,false,0,false,-0.1070891158914815,Flight left the recovery corridor,"{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}",null,114.89999999999972,false,0,12081.184363304626,"[{""name"":""Launch"",""time"":1.5500000000000007,""altitude"":4.070123963025159},{""name"":""Space"",""time"":64.39999999999972,""altitude"":812.6016701325983}]",0.6124265816126795,934.9118979352154,2.1360696504966443e-05,200.02563283580596,0,null,0,0,0,false
control,1,6,0,714133,24,1,-601.7551304030108,false,0,false,-22.342663435473742,Orbital mission timed out,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,650.0499999999565,false,0,1.4311915546387546,[],0.13627396709058692,163.81499881963205,3.4489061466808507e-17,0.28623831092779234,0,null,0,0,0,false
control,1,6,1,553619,25,1,-601.7648171692281,false,0,false,-22.392916252275455,Orbital mission timed out,"{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}",null,650.0499999999565,false,0,0.8875849732666907,[],0.13613929598930585,163.54467218182035,3.396177575525629e-17,0.1775169946533789,0,null,0,0,0,false
control,1,6,2,564010,26,1,-601.343706397981,false,0,false,-22.28110061007132,Orbital mission timed out,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,650.0499999999565,false,0,1.479920365394399,[],0.2088357512588119,250.81431870563063,4.839798691322295e-18,0.2114171950563485,0,null,0,0,0,false
control,1,6,3,574401,24,1,-601.5638033463063,false,0,false,-22.319837985180303,Orbital mission timed out,"{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}",null,650.0499999999565,false,0,1.2557662617046184,[],0.1361930002488267,163.68275355093294,3.451314115992206e-17,0.2511532523409651,0,null,0,0,0,false
control,1,6,4,584792,25,1,-601.9182664727082,false,0,false,-22.28342233311843,Orbital mission timed out,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,650.0499999999565,false,0,1.2904235555403076,[],0.13625667711239942,163.76609724598737,3.466974965539998e-17,0.2580847111081031,0,null,0,0,0,false
control,1,6,5,595183,26,1,-602.1538043709585,false,0,false,-22.366694736794983,Orbital mission timed out,"{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}",null,650.0499999999565,false,0,3.3002414168188032,[],0.20928893194734077,251.6181813963545,4.9514505136391505e-18,0.4714630595455493,0,null,0,0,0,false
control,1,7,0,714133,24,1,-602.3717280679658,false,0,false,-1.0256527015438113,Orbital mission timed out,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,650.0499999999565,false,0,0,[],0.14034088337499093,168.4090600499891,6.481566151745638e-17,7.777879382094766e-14,0,null,0,0,0,false
control,1,7,1,553619,25,1,-601.5459382180476,false,0,false,-0.9964402608924479,Orbital mission timed out,"{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}",null,650.0499999999565,false,0,0.0010465437225057883,[],0.14004707526774632,168.05669963004007,6.195686296598196e-17,0.00020930874457550592,0,null,0,0,0,false
control,1,7,2,564010,26,1,-600.4663855950894,false,0,false,-0.9700063594242214,Orbital mission timed out,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,650.0499999999565,false,0,0,[],0.21305431523387042,255.6651782806445,8.590128510227666e-18,1.0308154212273199e-14,0,null,0,0,0,false
control,1,7,3,574401,24,1,-602.3984607421676,false,0,false,-1.0105119088070411,Orbital mission timed out,"{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}",null,650.0499999999565,false,0,0,[],0.14027080300661526,168.32496360793832,6.420774350195155e-17,7.704929220234186e-14,0,null,0,0,0,false
control,1,7,4,584792,25,1,-601.4045307151245,false,0,false,-1.0405492840727573,Orbital mission timed out,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,650.0499999999565,false,0,0.002075834265351517,[],0.14051359641392452,168.61673086356248,6.642111578086484e-17,0.00041516685315000877,0,null,0,0,0,false
control,1,7,5,595183,26,1,-600.480275788883,false,0,false,-0.966543891005948,Orbital mission timed out,"{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}",null,650.0499999999565,false,0,0.02960120121132981,[],0.21348135783038136,256.1818581394878,9.078984497280793e-18,0.004228743030200868,0,null,0,0,0,false
control,1,8,0,714133,24,1,-474.6846339119634,false,0,false,-0.25662671464690495,Flight left the recovery corridor,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,45.79999999999998,false,0,12096.973876877528,"[{""name"":""Launch"",""time"":1.0500000000000003,""altitude"":4.093428822980959},{""name"":""Space"",""time"":14.549999999999983,""altitude"":816.5201566020535}]",0.1352934863370718,362.3521836044862,1.3126520640015579e-17,200.00000000000003,0,null,0,0,0,false
control,1,8,1,553619,25,1,-476.6103874789116,false,0,false,-0.20672681843410168,Flight left the recovery corridor,"{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}",null,48.04999999999999,false,0,12084.79704728965,"[{""name"":""Launch"",""time"":1.1000000000000003,""altitude"":4.407586490387567},{""name"":""Space"",""time"":15.54999999999999,""altitude"":825.9226234830129}]",0.1352084508029807,362.2501409635768,1.419153963410283e-17,200.00000000000003,0,null,0,0,0,false
control,1,8,2,564010,26,1,-475.9805875856169,false,0,false,-0.19147592616140485,Flight left the recovery corridor,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,45.09999999999998,false,0,12153.078785359161,"[{""name"":""Launch"",""time"":1.0500000000000003,""altitude"":4.172928598387724},{""name"":""Space"",""time"":14.09999999999998,""altitude"":801.494224270482}]",0.20768398956272957,449.2207874752755,1.7352482051596664e-18,200,0,null,0,0,0,false
control,1,8,3,574401,24,1,-476.4522765725982,false,0,false,-0.2604441616456945,Flight left the recovery corridor,"{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}",null,46.399999999999984,false,0,12139.900608839194,"[{""name"":""Launch"",""time"":1.0500000000000003,""altitude"":4.062296128669258},{""name"":""Space"",""time"":14.649999999999984,""altitude"":806.2373909070941}]",0.13528316516497965,362.3397981979756,1.3335647235268299e-17,200.00000000000003,0,null,0,0,0,false
control,1,8,4,584792,25,1,-474.5524875623673,false,0,false,-0.2779848345379414,Flight left the recovery corridor,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,45.79999999999998,false,0,12097.261909397268,"[{""name"":""Launch"",""time"":1.0500000000000003,""altitude"":4.102074044851038},{""name"":""Space"",""time"":14.549999999999983,""altitude"":812.4824332984952}]",0.1352934895440284,362.3521874528341,1.3144700749729308e-17,200.00000000000003,0,null,0,0,0,false
control,1,8,5,595183,26,1,-475.814444838223,false,0,false,-0.273055029247612,Flight left the recovery corridor,"{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}",null,42.54999999999998,false,0,12050.472940573518,"[{""name"":""Launch"",""time"":1.0000000000000002,""altitude"":4.175384149118489},{""name"":""Space"",""time"":13.299999999999981,""altitude"":822.5960109891998}]",0.20767896568430877,449.21475882117056,1.5484678670808464e-18,200,0,null,0,0,0,false
control,1,9,0,714133,24,1,-601.0224408310063,false,0,false,-0.036277983021167796,Returned before completing an orbit,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":2240.897885137733,""speed"":41.661112724417585,""lateral"":185.35467169254153,""tilt"":1.310135943994468}",24.35000000000021,false,0,249.50387850359755,"[{""name"":""Launch"",""time"":1.2000000000000004,""altitude"":4.228112161981828}]",0.27969988018835906,385.5406319267504,5.31571776667526e-12,49.90077570709837,0,null,0,0,0,false
