arm,caseIndex,scenario,seed,variability,mode,activationGain,score,landed,styleBonus,styleRecovered,turnDegrees,reason,variation,touchdown,time,orbitComplete,orbits,maxAltitude,milestones,longestStrictInsertionHoldSeconds,conditionalPeriapsis,conditionalPeriapsisEligibleSeconds,strictInsertionHoldProgress,conditionalPeriapsisProgress,insertionQuality,insertionReward,insertionHoldQuality,insertionHoldReward,fitness,physicalSteps,decisions,initial,finalPhysical,qualifyingSeconds,firstEligible,firstQualifying,longestHoldEnd,conditionalPeak,rollingPeak,passPatternSeconds,passPatternBitOrder,componentPhysicalDeficits,noEligibleSample,exactPhysicalReplay,exactPresentedReplay
control,0,24,94617031,0,normal,1,-483.70353666020577,false,0,false,-0.04113986199197789,Flight left the recovery corridor,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,154.14999999999714,false,0,12008.601614937394,"[{""name"":""Launch"",""time"":1.7500000000000009,""altitude"":4.16126340092886},{""name"":""Space"",""time"":106.64999999999714,""altitude"":816.3334401808662}]",0,227.0936899802382,1.899999999999892,0,0.9157490720559174,0.8138930675728293,1176.6716810873952,0.05182883947068014,262.1946073648162,213.82425369879562,2027,720,"{""time"":0,""step"":0,""x"":0,""y"":8,""z"":0,""altitude"":0,""relativeX"":0,""relativeZ"":0,""tangentSpeed"":0,""verticalSpeed"":0,""crossSpeed"":0,""pitch"":0,""wrappedPitch"":0,""roll"":0,""heading"":0,""omega"":0,""omegaZ"":0,""omegaYaw"":0,""throttle"":0,""gimbal"":0,""gimbalZ"":0,""rcs"":0,""rcsZ"":0,""yawJet"":0,""finX"":0,""finZ"":0,""fuel"":1,""selector"":0,""engineBank"":1,""orbitPhase"":0,""simulatorOrbitHold"":0,""destinationAltitude"":1000,""done"":false,""reason"":""""}","{""time"":154.14999999999714,""step"":2027,""x"":28222.86162733843,""y"":12016.601614937394,""z"":9.564108190091055,""altitude"":12008.601614937394,""relativeX"":28222.86162733843,""relativeZ"":9.564108190091055,""tangentSpeed"":352.7060743167599,""verticalSpeed"":367.6295802141054,""crossSpeed"":0.5771952117988361,""pitch"":1.6658950319950088,""wrappedPitch"":1.6658950319950088,""roll"":0.10226750104724736,""heading"":-0.0007180260455760871,""omega"":0.15539130009385782,""omegaZ"":-0.1418893001501732,""omegaYaw"":-4.268490914814482e-05,""throttle"":0.27034435602304363,""gimbal"":0.11329244979211964,""gimbalZ"":-0.030385782541439144,""rcs"":0.7942627298312025,""rcsZ"":-0.759660731379632,""yawJet"":8.8633720358436e-05,""finX"":0,""finZ"":0,""fuel"":0.07238606628572479,""selector"":0,""engineBank"":1,""orbitPhase"":1,""simulatorOrbitHold"":0,""destinationAltitude"":1000,""done"":true,""reason"":""Flight left the recovery corridor""}",0,80.44999999999757,null,null,"{""time"":82.29999999999747,""periapsis"":227.0936899802382,""physical"":{""time"":82.29999999999747,""step"":1646,""x"":12610.595436876292,""y"":238.98598254041545,""z"":-9.21713621396186,""altitude"":230.98598254041545,""relativeX"":12610.595436876292,""relativeZ"":-9.21713621396186,""tangentSpeed"":246.44542576397154,""verticalSpeed"":2.257398146736406,""crossSpeed"":-1.100711364180941,""pitch"":1.5041498224720846,""wrappedPitch"":1.5041498224720846,""roll"":-0.0025802472413606406,""heading"":0.001379514707003974,""omega"":-0.004736152710949411,""omegaZ"":0.0026678412886605883,""omegaYaw"":6.352063336579006e-05,""throttle"":0.6380457190522072,""gimbal"":0.07453786884812919,""gimbalZ"":-0.00602870034505434,""rcs"":0.03881235193255212,""rcsZ"":-0.008868306041763915,""yawJet"":2.6609018295731872e-05,""finX"":0,""finZ"":0,""fuel"":0.3800955968549206,""selector"":0,""engineBank"":1,""orbitPhase"":0,""simulatorOrbitHold"":0,""destinationAltitude"":1000,""done"":false,""reason"":""""}}","{""time"":82.84999999999744,""quality"":0.051828839470681974,""physical"":{""time"":82.84999999999744,""step"":1657,""x"":12741.334591147423,""y"":240.2941071853832,""z"":-9.834448714865122,""altitude"":232.2941071853832,""relativeX"":12741.334591147423,""relativeZ"":-9.834448714865122,""tangentSpeed"":247.22153696297858,""verticalSpeed"":2.486947709907601,""crossSpeed"":-1.1405646828854588,""pitch"":1.504936184800402,""wrappedPitch"":1.504936184800402,""roll"":-0.002189952192058428,""heading"":0.0014134942627681611,""omega"":0.011559950717069728,""omegaZ"":0.0008958191643908579,""omegaYaw"":6.106076790594619e-05,""throttle"":0.629538006898573,""gimbal"":0.0725048693262051,""gimbalZ"":-0.006510782080523504,""rcs"":0.03299970897771651,""rcsZ"":9.979910429018914e-05,""yawJet"":1.6498601977033603e-05,""finX"":0,""finZ"":0,""fuel"":0.37591483976370044,""selector"":0,""engineBank"":1,""orbitPhase"":0,""simulatorOrbitHold"":0,""destinationAltitude"":1000,""done"":false,""reason"":""""},""orbital"":{""radius"":6232.294107185383,""energy"":-26103.79528963542,""angularMomentum"":1540757.3279836846,""semiMajor"":6764.533587578031,""eccentricity"":0.07931733856697029,""periapsis"":227.98878676446202,""apoapsis"":1301.0783883916001,""bound"":true,""finite"":true,""deficits"":{""periapsis"":2.8600560661776897,""apoapsis"":0.5053919419580006,""verticalSpeed"":0,""total"":3.36544800813569},""qualifies"":false,""quality"":0.03454653552157289}}","{""100"":40.5,""101"":0,""110"":0,""111"":0,""000"":39.35000000000012,""001"":72.39999999999712,""010"":0,""011"":1.899999999999892}","[""periapsis"",""apoapsis"",""verticalSpeed""]","{""periapsis"":{""minimum"":0,""maximum"":6799.999999998643,""timeIntegral"":349691.9158574625,""positiveSeconds"":113.64999999999714,""nonfiniteSeconds"":0},""apoapsis"":{""minimum"":0,""maximum"":""Infinity"",""timeIntegral"":""Infinity"",""positiveSeconds"":152.24999999999724,""nonfiniteSeconds"":46},""verticalSpeed"":{""minimum"":0,""maximum"":362.6295802141054,""timeIntegral"":11463.154819714855,""positiveSeconds"":79.85000000000012,""nonfiniteSeconds"":0}}",false,true,true
control,1,25,94721760,0,normal,1,-480.9532745626246,false,0,false,-0.06729969308823339,Flight left the recovery corridor,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,155.49999999999713,false,0,12038.763557588047,"[{""name"":""Launch"",""time"":1.7500000000000009,""altitude"":4.178879954494326},{""name"":""Space"",""time"":107.74999999999713,""altitude"":803.0831865020234}]",0,239.26123046157863,1.3999999999999915,0,0.9175384162443498,0.7943342821822832,1153.2011386187398,0.04668503447963084,256.022041375557,207.92671391929457,2034,723,"{""time"":0,""step"":0,""x"":-0.8619630139692698,""y"":8,""z"":-5.169728314880479,""altitude"":0,""relativeX"":0,""relativeZ"":0,""tangentSpeed"":0,""verticalSpeed"":0,""crossSpeed"":0,""pitch"":0,""wrappedPitch"":0,""roll"":0,""heading"":0,""omega"":0,""omegaZ"":0,""omegaYaw"":0,""throttle"":0,""gimbal"":0,""gimbalZ"":0,""rcs"":0,""rcsZ"":0,""yawJet"":0,""finX"":0,""finZ"":0,""fuel"":1,""selector"":0,""engineBank"":1,""orbitPhase"":0,""simulatorOrbitHold"":0,""destinationAltitude"":1000,""done"":false,""reason"":""""}","{""time"":155.49999999999713,""step"":2034,""x"":28119.54499936855,""y"":12046.763557588047,""z"":23.757095065214763,""altitude"":12038.763557588047,""relativeX"":28111.562314127365,""relativeZ"":23.934962748165344,""tangentSpeed"":353.9956576699878,""verticalSpeed"":368.45254650641635,""crossSpeed"":2.1566222667763637,""pitch"":1.6638780075872552,""wrappedPitch"":1.6638780075872552,""roll"":0.11238487761202692,""heading"":-0.0011746012299713433,""omega"":0.15394296454242806,""omegaZ"":-0.1451962572951132,""omegaYaw"":-5.4327321435434276e-05,""throttle"":0.28065034904513025,""gimbal"":0.11348692966742022,""gimbalZ"":-0.02829054610250397,""rcs"":0.7946641491111807,""rcsZ"":-0.7606777623790617,""yawJet"":4.354055602854255e-05,""finX"":0,""finZ"":0,""fuel"":0.06494005211983717,""selector"":0,""engineBank"":1,""orbitPhase"":1,""simulatorOrbitHold"":0,""destinationAltitude"":1000,""done"":true,""reason"":""Flight left the recovery corridor""}",0,88.14999999999714,null,null,"{""time"":89.49999999999713,""periapsis"":239.26123046157863,""physical"":{""time"":89.49999999999713,""step"":1770,""x"":13995.25609569688,""y"":263.6210466052489,""z"":-10.478462249945204,""altitude"":255.62104660524892,""relativeX"":13991.224418975133,""relativeZ"":-12.059682017051138,""tangentSpeed"":245.25915521609923,""verticalSpeed"":4.449986598587267,""crossSpeed"":0.002516810123237713,""pitch"":1.5201180556977767,""wrappedPitch"":1.5201180556977767,""roll"":-0.009884082920104025,""heading"":0.0014416662218113766,""omega"":0.02454794784753837,""omegaZ"":-0.058306058095202916,""omegaYaw"":5.437847674573794e-05,""throttle"":0.567317154396771,""gimbal"":0.07485943388515844,""gimbalZ"":-0.006309572281685965,""rcs"":0.07598259310152765,""rcsZ"":-0.0917876973992392,""yawJet"":3.6780132781501902e-06,""finX"":0,""finZ"":0,""fuel"":0.32900029707417155,""selector"":0,""engineBank"":1,""orbitPhase"":0,""simulatorOrbitHold"":0,""destinationAltitude"":1000,""done"":false,""reason"":""""}}","{""time"":90.24999999999713,""quality"":0.046685034479631744,""physical"":{""time"":90.24999999999713,""step"":1773,""x"":14172.393121142593,""y"":266.9578508308225,""z"":-10.581389981984973,""altitude"":258.9578508308225,""relativeX"":14167.805743409055,""relativeZ"":-12.493133879493922,""tangentSpeed"":246.81221614315393,""verticalSpeed"":4.488715441822203,""crossSpeed"":-0.17826587526389004,""pitch"":1.4629748951276627,""wrappedPitch"":1.4629748951276627,""roll"":0.0763245169204382,""heading"":0.001475005469234873,""omega"":-0.17507892232046188,""omegaZ"":0.29964990256672763,""omegaYaw"":4.3967934288843835e-05,""throttle"":0.5675499663201828,""gimbal"":0.07318137554167914,""gimbalZ"":0.00015474555080807352,""rcs"":-0.09853177339541565,""rcsZ"":0.24541268452146578,""yawJet"":2.108969832752717e-05,""finX"":0,""finZ"":0,""fuel"":0.3238930458130601,""selector"":0,""engineBank"":1,""orbitPhase"":0,""simulatorOrbitHold"":0,""destinationAltitude"":1000,""done"":false,""reason"":""""},""orbital"":{""radius"":6258.957850830822,""energy"":-25956.51960933267,""angularMomentum"":1544787.257910147,""semiMajor"":6802.915131060585,""eccentricity"":0.0819880902909781,""periapsis"":245.15711105332866,""apoapsis"":1360.673151067842,""bound"":true,""finite"":true,""deficits"":{""periapsis"":2.7742144447333565,""apoapsis"":0.8033657553392095,""verticalSpeed"":0,""total"":3.577580200072566},""qualifies"":false,""quality"":0.027943233545853877}}","{""100"":40.25,""101"":0,""110"":0,""111"":0,""000"":39.65000000000012,""001"":74.19999999999702,""010"":0,""011"":1.3999999999999915}","[""periapsis"",""apoapsis"",""verticalSpeed""]","{""periapsis"":{""minimum"":0,""maximum"":6799.999999892389,""timeIntegral"":373179.2323868287,""positiveSeconds"":115.24999999999713,""nonfiniteSeconds"":0},""apoapsis"":{""minimum"":0,""maximum"":""Infinity"",""timeIntegral"":""Infinity"",""positiveSeconds"":154.09999999999712,""nonfiniteSeconds"":46},""verticalSpeed"":{""minimum"":0,""maximum"":363.45254650641635,""timeIntegral"":11486.256300658499,""positiveSeconds"":79.90000000000012,""nonfiniteSeconds"":0}}",false,true,true
control,2,26,94826489,0,normal,1,-485.9460919931667,false,0,false,0.03495981831233392,Flight left the recovery corridor,"{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,166.84999999999653,false,0,11992.927430472042,"[{""name"":""Launch"",""time"":1.7000000000000008,""altitude"":4.153541738907027},{""name"":""Space"",""time"":119.09999999999653,""altitude"":801.6460442904591}]",0,249.04076816979614,1.5,0,0.9189765835543818,0.7872789973435311,1144.7347968122374,0.04965476055816209,259.58571266979453,210.99110347047787,2249,795,"{""time"":0,""step"":0,""x"":3.4025393237698167,""y"":8,""z"":-3.212258052906011,""altitude"":0,""relativeX"":0,""relativeZ"":0,""tangentSpeed"":0,""verticalSpeed"":0,""crossSpeed"":0,""pitch"":0,""wrappedPitch"":0,""roll"":0,""heading"":0,""omega"":0,""omegaZ"":0,""omegaYaw"":0,""throttle"":0,""gimbal"":0,""gimbalZ"":0,""rcs"":0,""rcsZ"":0,""yawJet"":0,""finX"":0,""finZ"":0,""fuel"":1,""selector"":0,""engineBank"":1,""orbitPhase"":0,""simulatorOrbitHold"":0,""destinationAltitude"":1400,""done"":false,""reason"":""""}","{""time"":166.84999999999653,""step"":2249,""x"":30537.660314601544,""y"":12000.927430472042,""z"":-5.2389328826191655,""altitude"":11992.927430472042,""relativeX"":30532.315728439546,""relativeZ"":-6.3030872351835034,""tangentSpeed"":285.29890158208644,""verticalSpeed"":369.2334529796954,""crossSpeed"":0.7162958523327273,""pitch"":1.793240184255105,""wrappedPitch"":1.793240184255105,""roll"":-0.1586367620278075,""heading"":0.0006101639354492343,""omega"":-0.9445946634300229,""omegaZ"":-0.9460801074994416,""omegaYaw"":3.8070197987955843e-05,""throttle"":0,""gimbal"":0.05475767736247469,""gimbalZ"":-0.04264738142360034,""rcs"":-0.9880839948912801,""rcsZ"":-0.989654585978079,""yawJet"":0.00011871428351748176,""finX"":0,""finZ"":0,""fuel"":0,""selector"":0,""engineBank"":1,""orbitPhase"":1,""simulatorOrbitHold"":0,""destinationAltitude"":1400,""done"":true,""reason"":""Flight left the recovery corridor""}",0,99.84999999999653,null,null,"{""time"":100.84999999999653,""periapsis"":249.04076816979614,""physical"":{""time"":100.84999999999653,""step"":1985,""x"":16440.681717467127,""y"":266.5380207926257,""z"":-17.186378930237662,""altitude"":258.5380207926257,""relativeX"":16435.43079446636,""relativeZ"":-19.450987443711746,""tangentSpeed"":248.26405868694854,""verticalSpeed"":3.996005789740216,""crossSpeed"":-1.0606227576081855,""pitch"":1.3360152584931417,""wrappedPitch"":1.3360152584931417,""roll"":-0.00706866138470378,""heading"":0.0018656621425354716,""omega"":-0.783061976272375,""omegaZ"":0.0005556757816853296,""omegaYaw"":-1.1781132312041194e-05,""throttle"":0.5817516429481338,""gimbal"":0.05753227606991098,""gimbalZ"":-0.00974952518767553,""rcs"":-0.6269974663691488,""rcsZ"":-0.00755486357038764,""yawJet"":-8.280126295158438e-05,""finX"":0,""finZ"":0,""fuel"":0.22593979565002445,""selector"":0,""engineBank"":1,""orbitPhase"":0,""simulatorOrbitHold"":0,""destinationAltitude"":1400,""done"":false,""reason"":""""}}","{""time"":101.59999999999653,""quality"":0.04965476055816309,""physical"":{""time"":101.59999999999653,""step"":1988,""x"":16619.75003587283,""y"":270.0526282340857,""z"":-17.995985518560357,""altitude"":262.0526282340857,""relativeX"":16614.277740715886,""relativeZ"":-20.469596529540084,""tangentSpeed"":249.82695279794194,""verticalSpeed"":4.5028253792348565,""crossSpeed"":-1.0405822607416897,""pitch"":1.6319059323148057,""wrappedPitch"":1.6319059323148057,""roll"":0.006080181787579183,""heading"":0.0019533756818575446,""omega"":-0.16594945735286504,""omegaZ"":-0.06856872066512831,""omegaYaw"":0.00013465061490950837,""throttle"":0.6169211285151921,""gimbal"":0.03284274905186288,""gimbalZ"":-0.013428774105879782,""rcs"":-0.7917489839584154,""rcsZ"":-0.13263021944349573,""yawJet"":5.1918478608453894e-05,""finX"":0,""finZ"":0,""fuel"":0.22090650007142573,""selector"":0,""engineBank"":1,""orbitPhase"":0,""simulatorOrbitHold"":0,""destinationAltitude"":1400,""done"":false,""reason"":""""},""orbital"":{""radius"":6262.052628234086,""energy"":-25179.95228015987,""angularMomentum"":1564429.5263720653,""semiMajor"":7012.721788958009,""eccentricity"":0.10853307613569896,""periapsis"":251.60952111855386,""apoapsis"":1773.8340567974637,""bound"":true,""finite"":true,""deficits"":{""periapsis"":2.741952394407231,""apoapsis"":0.8691702839873188,""verticalSpeed"":0,""total"":3.6111226783945494},""qualifies"":false,""quality"":0.02702149338412839}}","{""100"":40.5,""101"":0,""110"":0,""111"":0,""000"":38.7500000000001,""001"":86.09999999999641,""010"":0,""011"":1.5}","[""periapsis"",""apoapsis"",""verticalSpeed""]","{""periapsis"":{""minimum"":0,""maximum"":6799.999998265241,""timeIntegral"":404157.9212933977,""positiveSeconds"":126.34999999999653,""nonfiniteSeconds"":0},""apoapsis"":{""minimum"":0,""maximum"":""Infinity"",""timeIntegral"":""Infinity"",""positiveSeconds"":165.34999999999653,""nonfiniteSeconds"":46.25},""verticalSpeed"":{""minimum"":0,""maximum"":364.2334529796954,""timeIntegral"":11437.484795859322,""positiveSeconds"":79.2500000000001,""nonfiniteSeconds"":0}}",false,true,true
control,3,24,94931218,0.4,normal,1,-486.72115713612357,false,0,false,0.03234302131925679,Flight left the recovery corridor,"{""level"":0.4,""mass"":0.9896839027621058,""thrust"":1.0052853134680961,""servo"":0.8936178494749708,""wind"":0.9858605987865535,""deck"":0.940729538071627,""noise"":0.004}",null,157.5499999999971,false,0,12055.923997503345,"[{""name"":""Launch"",""time"":1.7000000000000008,""altitude"":4.0714630813518955},{""name"":""Space"",""time"":108.5499999999971,""altitude"":816.0577480765689}]",0,234.95792814980723,1.299999999999926,0,0.9169055776690893,0.8127524892568029,1175.3029871081635,0.04374138694959562,252.48966433951475,203.8175486259024,2051,730,"{""time"":0,""step"":0,""x"":0,""y"":8,""z"":0,""altitude"":0,""relativeX"":0,""relativeZ"":0,""tangentSpeed"":0,""verticalSpeed"":0,""crossSpeed"":0,""pitch"":0,""wrappedPitch"":0,""roll"":0,""heading"":0,""omega"":0,""omegaZ"":0,""omegaYaw"":0,""throttle"":0,""gimbal"":0,""gimbalZ"":0,""rcs"":0,""rcsZ"":0,""yawJet"":0,""finX"":0,""finZ"":0,""fuel"":1,""selector"":0,""engineBank"":1,""orbitPhase"":0,""simulatorOrbitHold"":0,""destinationAltitude"":1000,""done"":false,""reason"":""""}","{""time"":157.5499999999971,""step"":2051,""x"":29389.428783191117,""y"":12063.923997503345,""z"":-12.313228232072662,""altitude"":12055.923997503345,""relativeX"":29389.428783191117,""relativeZ"":-12.313228232072662,""tangentSpeed"":353.123330257807,""verticalSpeed"":351.3906516657555,""crossSpeed"":0.5033633042480867,""pitch"":1.9434720221246626,""wrappedPitch"":1.9434720221246626,""roll"":0.11038921570055274,""heading"":0.000564492212063751,""omega"":-0.03856578197158633,""omegaZ"":-0.021314906647363574,""omegaYaw"":-4.2452069852121686e-05,""throttle"":0.2604921124241121,""gimbal"":0.056277826724633474,""gimbalZ"":-0.03256915826549306,""rcs"":-0.5710961501851922,""rcsZ"":-0.5783035618631222,""yawJet"":5.945068332714118e-05,""finX"":0,""finZ"":0,""fuel"":0.0599065092705829,""selector"":0,""engineBank"":1,""orbitPhase"":1,""simulatorOrbitHold"":0,""destinationAltitude"":1000,""done"":true,""reason"":""Flight left the recovery corridor""}",0,82.79999999999744,null,null,"{""time"":84.04999999999737,""periapsis"":234.95792814980723,""physical"":{""time"":84.04999999999737,""step"":1681,""x"":13240.659888712442,""y"":246.23846985883944,""z"":-14.316272376375712,""altitude"":238.23846985883944,""relativeX"":13240.659888712442,""relativeZ"":-14.316272376375712,""tangentSpeed"":246.1831456800521,""verticalSpeed"":2.054189455373564,""crossSpeed"":-0.7811686867694779,""pitch"":1.528350726100679,""wrappedPitch"":1.528350726100679,""roll"":0.005152506803960895,""heading"":0.0016209554667145263,""omega"":0.0012445981310547898,""omegaZ"":0.0014141981987316884,""omegaYaw"":5.362037876041504e-05,""throttle"":0.6336590192191031,""gimbal"":0.07440312529102568,""gimbalZ"":-0.005431144141256118,""rcs"":0.03813983896673015,""rcsZ"":-0.01969425679540123,""yawJet"":2.3532402461051055e-05,""finX"":0,""finZ"":0,""fuel"":0.36739617901947086,""selector"":0,""engineBank"":1,""orbitPhase"":0,""simulatorOrbitHold"":0,""destinationAltitude"":1000,""done"":false,""reason"":""""}}","{""time"":84.89999999999732,""quality"":0.04374138694959653,""physical"":{""time"":84.89999999999732,""step"":1698,""x"":13442.796508261152,""y"":247.98916892086072,""z"":-14.965561825390006,""altitude"":239.98916892086072,""relativeX"":13442.796508261152,""relativeZ"":-14.965561825390006,""tangentSpeed"":248.2276957888361,""verticalSpeed"":2.087082780586165,""crossSpeed"":-0.7531152593234275,""pitch"":1.5273644012272358,""wrappedPitch"":1.5273644012272358,""roll"":0.0014303888795945483,""heading"":0.0016637752937359775,""omega"":-0.004640462891396346,""omegaZ"":-0.007008984188944853,""omegaYaw"":4.8386368929565155e-05,""throttle"":0.6293366748712235,""gimbal"":0.0748404498355956,""gimbalZ"":-0.0040787790777699826,""rcs"":0.04349811750641944,""rcsZ"":-0.0077727225979032375,""yawJet"":1.9246119020182285e-05,""finX"":0,""finZ"":0,""fuel"":0.3609526470675049,""selector"":0,""engineBank"":1,""orbitPhase"":0,""simulatorOrbitHold"":0,""destinationAltitude"":1000,""done"":false,""reason"":""""},""orbital"":{""radius"":6239.989168920861,""energy"":-25785.579647506605,""angularMomentum"":1548938.1331485196,""semiMajor"":6848.0135957337225,""eccentricity"":0.08918249696704054,""periapsis"":237.29064400194784,""apoapsis"":1458.736547465497,""bound"":true,""finite"":true,""deficits"":{""periapsis"":2.813546779990261,""apoapsis"":1.2936827373274855,""verticalSpeed"":0,""total"":4.107229517317746},""qualifies"":false,""quality"":0.01645329500921056}}","{""100"":42.750000000000014,""101"":0,""110"":0,""111"":0,""000"":38.65000000000012,""001"":74.84999999999705,""010"":0,""011"":1.299999999999926}","[""periapsis"",""apoapsis"",""verticalSpeed""]","{""periapsis"":{""minimum"":0,""maximum"":6799.999999998882,""timeIntegral"":340139.54141538433,""positiveSeconds"":114.7999999999971,""nonfiniteSeconds"":0},""apoapsis"":{""minimum"":0,""maximum"":""Infinity"",""timeIntegral"":""Infinity"",""positiveSeconds"":156.2499999999972,""nonfiniteSeconds"":48.250000000000014},""verticalSpeed"":{""minimum"":0,""maximum"":346.3906516657555,""timeIntegral"":11499.820516505128,""positiveSeconds"":81.40000000000013,""nonfiniteSeconds"":0}}",false,true,true
control,4,25,95035947,0.4,normal,1,-482.20705158030626,false,0,false,-0.054413384095462716,Flight left the recovery corridor,"{""level"":0.4,""mass"":0.9269011353118738,""thrust"":0.9221730465623301,""servo"":1.05817896536657,""wind"":1.0669619822953198,""deck"":1.0954613419899646,""noise"":0.004}",null,154.2999999999972,false,0,12020.174121985845,"[{""name"":""Launch"",""time"":1.7500000000000009,""altitude"":4.100042117871961},{""name"":""Space"",""time"":107.7999999999972,""altitude"":811.7301734156972}]",0,242.46933475694004,1.0999999999999517,0,0.9180101962877854,0.8100970603764734,1172.116472451768,0.04003196715919897,248.03836059103875,199.81765543300813,2010,715,"{""time"":0,""step"":0,""x"":7.456094934957659,""y"":8,""z"":-2.9934545655649694,""altitude"":0,""relativeX"":0,""relativeZ"":0,""tangentSpeed"":0,""verticalSpeed"":0,""crossSpeed"":0,""pitch"":0,""wrappedPitch"":0,""roll"":0,""heading"":0,""omega"":0,""omegaZ"":0,""omegaYaw"":0,""throttle"":0,""gimbal"":0,""gimbalZ"":0,""rcs"":0,""rcsZ"":0,""yawJet"":0,""finX"":0,""finZ"":0,""fuel"":1,""selector"":0,""engineBank"":1,""orbitPhase"":0,""simulatorOrbitHold"":0,""destinationAltitude"":1000,""done"":false,""reason"":""""}","{""time"":154.2999999999972,""step"":2010,""x"":27971.812460502922,""y"":12028.174121985845,""z"":9.691962678435983,""altitude"":12020.174121985845,""relativeX"":27969.66516283368,""relativeZ"":15.128636091259262,""tangentSpeed"":349.2753302384034,""verticalSpeed"":374.47073483462015,""crossSpeed"":0.5987815527157578,""pitch"":1.609437642297042,""wrappedPitch"":1.609437642297042,""roll"":0.09133552949821697,""heading"":-0.0009496927096181409,""omega"":0.22065273688523834,""omegaZ"":-0.2078753103885027,""omegaYaw"":-1.8760083417738845e-05,""throttle"":0.269405824225761,""gimbal"":0.11215912772291084,""gimbalZ"":-0.03016238687196956,""rcs"":0.8935841260192388,""rcsZ"":-0.8592527697079723,""yawJet"":8.114087597093499e-05,""finX"":0,""finZ"":0,""fuel"":0.06841823561708824,""selector"":0,""engineBank"":1,""orbitPhase"":1,""simulatorOrbitHold"":0,""destinationAltitude"":1000,""done"":true,""reason"":""Flight left the recovery corridor""}",0,86.24999999999724,null,null,"{""time"":87.2999999999972,""periapsis"":242.46933475694004,""physical"":{""time"":87.2999999999972,""step"":1742,""x"":13603.961783536162,""y"":258.8163902647446,""z"":-17.831885851802443,""altitude"":250.8163902647446,""relativeX"":13610.483346796094,""relativeZ"":-12.9944815488284,""tangentSpeed"":245.60431708452145,""verticalSpeed"":3.214392722569913,""crossSpeed"":-0.7721440350752529,""pitch"":1.5108815563399685,""wrappedPitch"":1.5108815563399685,""roll"":0.020968489586561084,""heading"":0.0014818765941063768,""omega"":0.014622301843315174,""omegaZ"":-0.03549565778835988,""omegaYaw"":2.923763805909652e-05,""throttle"":0.606830448318967,""gimbal"":0.07399210828946833,""gimbalZ"":-0.0061565384285608244,""rcs"":0.05422443204675051,""rcsZ"":-0.0441369026503334,""yawJet"":9.875492924744375e-06,""finX"":0,""finZ"":0,""fuel"":0.34581009547802466,""selector"":0,""engineBank"":1,""orbitPhase"":0,""simulatorOrbitHold"":0,""destinationAltitude"":1000,""done"":false,""reason"":""""}}","{""time"":88.2999999999972,""quality"":0.040031967159199704,""physical"":{""time"":88.2999999999972,""step"":1746,""x"":13841.30613637616,""y"":262.1730450565575,""z"":-18.38808945900026,""altitude"":254.1730450565575,""relativeX"":13847.145621408732,""relativeZ"":-13.840624327586681,""tangentSpeed"":248.2786130565337,""verticalSpeed"":3.464600368349243,""crossSpeed"":-0.3872386842010124,""pitch"":1.5513323996928612,""wrappedPitch"":1.5513323996928612,""roll"":-0.008893095419534106,""heading"":0.0015273462663359686,""omega"":0.14471247845505367,""omegaZ"":-0.169108889221081,""omegaYaw"":6.041282349052808e-05,""throttle"":0.5910721410056697,""gimbal"":0.07132370986480112,""gimbalZ"":-0.008228533714818074,""rcs"":0.2087759232968431,""rcsZ"":-0.2454201222445354,""yawJet"":4.563651732242168e-05,""finX"":0,""finZ"":0,""fuel"":0.3386209003888065,""selector"":0,""engineBank"":1,""orbitPhase"":0,""simulatorOrbitHold"":0,""destinationAltitude"":1000,""done"":false,""reason"":""""},""orbital"":{""radius"":6254.173045056557,""energy"":-25640.760528885323,""angularMomentum"":1552777.4094422,""semiMajor"":6886.691204072348,""eccentricity"":0.09289143289511827,""periapsis"":246.97659021986055,""apoapsis"":1526.405817924836,""bound"":true,""finite"":true,""deficits"":{""periapsis"":2.7651170489006973,""apoapsis"":1.6320290896241796,""verticalSpeed"":0,""total"":4.397146138524877},""qualifies"":false,""quality"":0.012312427774582675}}","{""100"":38.75,""101"":0,""110"":0,""111"":0,""000"":38.20000000000011,""001"":76.24999999999713,""010"":0,""011"":1.0999999999999517}","[""periapsis"",""apoapsis"",""verticalSpeed""]","{""periapsis"":{""minimum"":0,""maximum"":6799.999990310143,""timeIntegral"":362932.20333037974,""positiveSeconds"":115.5499999999972,""nonfiniteSeconds"":0},""apoapsis"":{""minimum"":0,""maximum"":""Infinity"",""timeIntegral"":""Infinity"",""positiveSeconds"":153.19999999999726,""nonfiniteSeconds"":45},""verticalSpeed"":{""minimum"":0,""maximum"":369.47073483462015,""timeIntegral"":11473.062419899996,""positiveSeconds"":76.9500000000001,""nonfiniteSeconds"":0}}",false,true,true
