caseIndex,scenario,seed,variability,time,clearance,verticalSpeed,relativeX,relativeZ,deckDistance,relativeVx,relativeVz,requestedThrottle,appliedThrottle,requestedSelector,appliedSelector,engineBank,engineHealth,fuel,requestedPitchGimbal,requestedRollGimbal,requestedPitchRcs,requestedRollRcs,requestedYawRcs,pitch,roll,pitchGimbal,rollGimbal,pitchRcs,rollRcs,yawRcs
2,13,703491,0,33.00000000000026,8.84619309663718,-2.859831540718628,-50.18747654935358,-24.5520417678829,55.87115138748961,-2.178847656522657,-2.5363410425743496,0.17194077959381476,0.16485940677499628,1,1,3,1,0.7703292377692301,0.012772795525234103,0.010109133819676415,-0.047440469501698904,-0.0056998572275690435,-6.128049475667315e-06,0.3336668072718248,0.08567852859687729,0.014437061426436693,0.01061714160408669,-0.010670025747008172,-0.021248755070200936,-6.470421417149171e-08
2,13,703491,0,33.150000000000254,8.427577690531958,-2.75585835104324,-50.493699498548686,-24.93727524128525,56.31590703797067,-1.978357410401736,-2.583116658988157,0.16146516066780875,0.17194077959381476,1,1,3,1,0.7692563273045648,0.014432045905426056,0.012005531852625453,-0.10079051956397543,0.047495759041509426,-5.139068233737657e-05,0.32731327315523095,0.08645698331242156,0.012772795525234103,0.010109133819676415,-0.047440469501698904,-0.0056998572275690435,-6.128049475667315e-06
2,13,703491,0,33.300000000000246,8.015251954767518,-2.74474322800933,-50.774158704274534,-25.33090792880961,56.74213679995394,-1.82083430292273,-2.643480544456245,0.15573045548613684,0.16146516066780875,1,1,3,1,0.7682487847019978,0.018827926762117544,0.011736781744165748,-0.01702333621046289,-0.04407417154173567,4.066591892404618e-05,0.31635472443957974,0.08847152389189653,0.014432045905426056,0.012005531852625453,-0.10079051956397543,0.047495759041509426,-5.139068233737657e-05
2,13,703491,0,33.45000000000024,7.599705894451722,-2.782359992364041,-51.03333723235279,-25.73452175415634,57.15476462191224,-1.6863414565445705,-2.7129723496071376,0.1697977318702789,0.15573045548613684,1,1,3,1,0.7672770266597643,0.0135484713486047,0.01154107996219433,0.04186475489667795,0.00932758393560015,-8.701699934249976e-06,0.3031391637318425,0.08921994840937236,0.018827926762117544,0.011736781744165748,-0.01702333621046289,-0.04407417154173567,4.066591892404618e-05
2,13,703491,0,33.60000000000023,7.19242772458972,-2.6808950901444857,-51.26961737947512,-26.14733065184334,57.5522073117496,-1.523728087982258,-2.770102173241761,0.16741444042498532,0.1697977318702789,1,1,3,1,0.7662174888128938,0.010547524800562114,0.012128061396789382,-0.029510777060484033,0.06779058412208012,-6.407913486818552e-05,0.2915472498356211,0.0890952178880756,0.0135484713486047,0.01154107996219433,0.04186475489667795,0.00932758393560015,-8.701699934249976e-06
2,13,703491,0,33.75000000000022,6.798881218209132,-2.594418430057997,-51.48259229319421,-26.568990347515694,57.9341743473888,-1.371076859064163,-2.8293686742512927,0.1524153522651321,0.16741444042498532,1,1,3,1,0.7651728227046418,0.014408705173632661,0.01321179473773005,0.0862559697730919,-0.021758983057975162,3.6921340060018496e-05,0.28000845348014525,0.09126102727335977,0.010547524800562114,0.012128061396789382,-0.029510777060484033,0.06779058412208012,-6.407913486818552e-05
2,13,703491,0,33.90000000000021,6.404663460636012,-2.644531650571833,-51.67559081683127,-27.000537010691318,58.30433676095019,-1.2465725483771228,-2.898078708519237,0.16016569308592765,0.1524153522651321,1,1,3,1,0.7642217509065073,0.012914614582196532,0.013610783741827039,0.08043428767585023,-0.01274769441443801,-4.224234064319881e-05,0.2714851387599517,0.09331131007062829,0.014408705173632661,0.01321179473773005,0.0862559697730919,-0.021758983057975162,3.6921340060018496e-05
2,13,703491,0,34.0500000000002,6.010534322865869,-2.61879090760046,-51.84645927367781,-27.44062132105809,58.66040434315842,-1.0864830986868173,-2.9488633195587663,0.15938098509782933,0.16016569308592765,1,1,3,1,0.7632223169816512,0.009355098054436798,0.014429557281105131,-0.004164630665045163,0.03529022144074642,-3.6636876495035635e-05,0.2676424124606854,0.09394926226367856,0.012914614582196532,0.013610783741827039,0.08043428767585023,-0.01274769441443801,-4.224234064319881e-05
2,13,703491,0,34.200000000000195,5.619830314547416,-2.597513557046262,-51.99183066236215,-27.887284120544138,58.99873787839613,-0.9112229083844592,-2.988773095780485,0.16697885182496808,0.15938098509782933,1,1,3,1,0.7622277796346406,0.007003978890405908,0.01446988037215948,-0.06277940916250208,0.06480421398448397,-4.5169624916157295e-05,0.2650247255786008,0.09517905576424092,0.009355098054436798,0.014429557281105131,-0.004164630665045163,0.03529022144074642,-3.6636876495035635e-05
2,13,703491,0,34.350000000000186,5.239652993438719,-2.502836716751226,-52.10730536287264,-28.337473204376245,59.31427871759377,-0.7005935904585647,-3.0032742571852857,0.15143722897324635,0.16697885182496808,1,1,3,1,0.7611858315992528,0.009537860514274644,0.0157990411048027,0.09079804620257254,0.009522054490986306,-3.5030785224972666e-06,0.25993754275004954,0.09889628941388931,0.007003978890405908,0.01446988037215948,-0.06277940916250208,0.06480421398448397,-4.5169624916157295e-05
2,13,703491,0,34.50000000000018,4.859156552168129,-2.5534395211876357,-52.193562749350704,-28.78933331133402,59.60699375896671,-0.5141150697572365,-3.0121838352462467,0.1700484964246134,0.15143722897324635,1,1,3,1,0.7602408632904596,0.004298310032757501,0.01499755084027777,0.013107929873597133,0.043808441573860386,-5.6691109864774426e-05,0.25714352084053366,0.1034231272879257,0.009537860514274644,0.0157990411048027,0.09079804620257254,0.009522054490986306,-3.5030785224972666e-06
2,13,703491,0,34.65000000000017,4.488777195215421,-2.427126801512441,-52.247122884285126,-29.237694344556665,59.87156771182221,-0.28075076457545056,-2.972198208088308,0.148030460069141,0.1700484964246134,1,1,3,1,0.7591797606727702,0.006633339836658092,0.013634371547860636,-0.10662668293882101,-0.03897526877955617,-5.028016271576039e-05,0.2564696164176966,0.1089555845307194,0.004298310032757501,0.01499755084027777,0.013107929873597133,0.043808441573860386,-5.6691109864774426e-05
2,13,703491,0,34.80000000000016,4.116591189452057,-2.5082042723821836,-52.27055635235837,-29.68020687625812,60.10928165934568,-0.09743558134692343,-2.9337103759378773,0.1686160267098195,0.148030460069141,1,1,3,1,0.7582560506019386,0.005298368726916635,0.013920076465262657,-0.05149850603071329,-0.003244779927689832,9.50183896587304e-06,0.25196304252357893,0.11304761365961456,0.006633339836658092,0.013634371547860636,-0.10662668293882101,-0.03897526877955617,-5.028016271576039e-05
2,13,703491,0,34.95000000000015,3.751787926268598,-2.3936111692829285,-52.26312004676658,-30.11134736596415,60.31688782767635,0.1179054086962279,-2.8393578119533887,0.15164554519628926,0.1686160267098195,1,1,3,1,0.7572038865952692,0.006386164100837305,0.01435300391923154,-0.07932469225024477,-0.0158492741660722,-9.009089978399514e-05,0.2437471476102595,0.11561067600573668,0.005298368726916635,0.013920076465262657,-0.05149850603071329,-0.003244779927689832,9.50183896587304e-06
2,13,703491,0,35.10000000000014,3.388492293458677,-2.4357089794187465,-52.23000957263508,-30.52798948084635,60.497372188386976,0.2658638680324086,-2.7417495410469708,0.15943182633270458,0.15164554519628926,1,1,3,1,0.7562576183932442,0.007586919144504612,0.014873608853840158,5.0145724331086445e-05,-0.020343597909303613,-4.555055310205893e-05,0.23202989206823216,0.11692639266167572,0.006386164100837305,0.01435300391923154,-0.07932469225024477,-0.0158492741660722,-9.009089978399514e-05
2,13,703491,0,35.250000000000135,3.0266143486676516,-2.4003882531367755,-52.17673184494702,-30.926458437636555,60.6535833856036,0.39267285362663706,-2.6091414468500123,0.15162381622159515,0.15943182633270458,1,1,3,1,0.7552627637969281,0.007274070106071313,0.014481760793909957,0.09931900310593335,-0.06889769872216346,-9.85664596672098e-05,0.21943585563657536,0.11666895390658177,0.007586919144504612,0.014873608853840158,5.0145724331086445e-05,-0.020343597909303613,-4.555055310205893e-05
2,13,703491,0,35.40000000000013,2.663129363911038,-2.434225461560394,-52.11057338031024,-31.304219812340804,60.79034492486491,0.4585138651598477,-2.4689608259906564,0.16057500448737488,0.15162381622159515,1,1,3,1,0.7543166311837054,0.0036065688793940264,0.014463603647882127,-0.07714870577040409,-0.004726461085740485,-3.4424045161850694e-05,0.21112146607784085,0.11307791649350543,0.007274070106071313,0.014481760793909957,0.09931900310593335,-0.06889769872216346,-9.85664596672098e-05
2,13,703491,0,35.55000000000012,2.303543490779246,-2.378305577475196,-52.037294266106485,-31.658458886451342,60.9109022556922,0.49697981332891183,-2.3044654156382203,0.14876264453406168,0.16057500448737488,1,1,3,1,0.7533146431557043,0.006255221875360752,0.016838075391797453,-0.055415705449362355,0.027614728995217584,2.8804347395541754e-05,0.20215281392018936,0.10786189913556021,0.0036065688793940264,0.014463603647882127,-0.07714870577040409,-0.004726461085740485,-3.4424045161850694e-05
2,13,703491,0,35.70000000000011,1.9414132496717826,-2.4316491399295024,-51.96441353003762,-31.988350567804908,61.02093776376713,0.47373647901585736,-2.143400055488862,0.16728074506827695,0.14876264453406168,1,1,3,1,0.7523863642538119,0.0039245092300799625,0.016005356459811392,0.07988815491399964,0.056140981530225335,-7.154756392852902e-05,0.190177633893329,0.10344942776547936,0.006255221875360752,0.016838075391797453,-0.055415705449362355,0.027614728995217584,2.8804347395541754e-05
2,13,703491,0,35.8500000000001,1.5894796946854406,-2.3030852703411346,-51.89621548305731,-32.29112619702736,61.12228736341813,0.43916900008116055,-1.9528238015072774,0.15052339526555814,0.16728074506827695,1,1,3,1,0.7513425324045858,0.003826744303576766,0.01408764328527461,0.043509900451521075,0.02037475600151375,-0.0001094666093005241,0.18079826305126392,0.10139093859004288,0.0039245092300799625,0.016005356459811392,0.07988815491399964,0.056140981530225335,-7.154756392852902e-05
2,13,703491,0,36.00000000000009,1.241141157757033,-2.3316121755903714,-51.83940131704719,-32.56695538011033,61.22034066909438,0.34425189898173914,-1.7786193709825566,0.16386205261727094,0.15052339526555814,1,1,3,1,0.7504032664181286,0.0024426690504415964,0.012083610549438158,0.1091703885115173,-0.03794594616171448,-2.5997689405900657e-06,0.17497023499534897,0.10078657508645301,0.003826744303576766,0.01408764328527461,0.043509900451521075,0.02037475600151375,-0.0001094666093005241
2,13,703491,0,36.150000000000084,0.9015467246374005,-2.230029150471221,-51.796847243891705,-32.814788580746296,61.31658612484985,0.2507510488826652,-1.5862227639806217,0.16420462016562898,0.16386205261727094,1,1,3,1,0.749380767209797,-0.0014905792383092303,0.009904376256373429,-0.012762455528994262,0.013481532562151587,-8.082477188824882e-05,0.17425608014473998,0.09879417266920124,0.0024426690504415964,0.012083610549438158,0.1091703885115173,-0.03794594616171448,-2.5997689405900657e-06
2,13,703491,0,36.300000000000075,0.5777256353211495,-2.1231554160022106,-51.7694763566546,-33.0340697292955,61.41114267885086,0.14705701773041868,-1.3973341526665264,0.15978007733386757,0.16420462016562898,1,1,3,1,0.7483561303799635,0.0005069069113247832,0.009797927061199696,-0.09969500316060641,0.02423549427472662,4.532508966907528e-05,0.17509489586502755,0.09640738996662994,-0.0014905792383092303,0.009904376256373429,-0.012762455528994262,0.013481532562151587,-8.082477188824882e-05
2,13,703491,0,36.45000000000007,0.2656868738552234,-2.0586887915616097,-51.75801009724959,-33.22577516015221,61.504826999350044,0.04007017239752697,-1.2161315400171036,0.15348718867517297,0.15978007733386757,1,1,3,1,0.7473591026974001,0.004678880852335243,0.01036559606125463,0.010864352597188449,-0.010170206487896427,3.317142809488426e-05,0.17197019806395616,0.09500846712808575,0.0005069069113247832,0.009797927061199696,-0.09969500316060641,0.02423549427472662,4.532508966907528e-05
3,13,952875,0.4,0,264.63699953909963,-18.040585461072624,19.234273288614425,9.572741516629002,21.48475387537169,-0.22806088134999958,-0.08835224354759119,0.4057647718079039,0,1,0,1,1,1,0.002752881274978427,-0.0011654734733334842,-0.09711812938862217,0.13680979076480446,-0.00028940347892417536,0.031702901087701324,0.01580780729651451,0,0,0,0,0
3,13,952875,0.4,0.15000000000000002,261.8661797685401,-18.52626393457776,19.226154343261356,9.582712671645496,21.481931779479766,0.03518213842483542,0.15174593786189494,0.7141580231869052,0.40126569009333535,1,0.33438807507777946,1,1,0.9993579748958508,-0.0039763130194658694,-0.0031423918162834957,0.11707607513268357,-0.274214168756394,0.0011927513370211815,0.028084345371300296,0.020874753915023664,0.002752881274978427,-0.0011654734733334842,-0.09711812938862217,0.13680979076480446,-0.00028940347892417536
