arm,generation,candidateIndex,caseIndex,seed,scenario,activationGain,score,landed,styleBonus,styleRecovered,turnDegrees,reason,variation,touchdown,time,orbitComplete,orbits,maxAltitude,milestones,insertionQuality,insertionReward,insertionHoldQuality,insertionHoldReward,longestStrictInsertionHoldSeconds,conditionalPeriapsis,conditionalPeriapsisEligibleSeconds,strictInsertionHoldProgress,conditionalPeriapsisProgress,censored
"""standard""",1,8,1,553619,25,1,-599.1053612799099,false,0,false,-3.9422204551192523,"""Flight left the recovery corridor""","{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}",null,631.6499999999733,false,0,0,[],0.13675372893772764,164.10447472527318,3.857424178663237e-17,4.6289090143958845e-14,0,null,0,0,0,false
"""standard""",1,8,2,564010,26,1,-598.5211504194577,false,0,false,-3.8683881169242467,"""Flight left the recovery corridor""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,635.9999999999693,false,0,0,[],0.20938229169378997,251.25875003254797,5.280590881667323e-18,6.336709058000787e-15,0,null,0,0,0,false
"""standard""",1,8,3,574401,24,1,-598.5099236944434,false,0,false,-3.8928234968407933,"""Flight left the recovery corridor""","{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}",null,631.2999999999736,false,0,0,[],0.13681576568241374,164.17891881889648,3.89550873445301e-17,4.674610481343612e-14,0,null,0,0,0,false
"""standard""",1,8,4,584792,25,1,-598.3369166364225,false,0,false,-3.898389894529257,"""Flight left the recovery corridor""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,626.9999999999775,false,0,0,[],0.136897350161314,164.27682019357678,3.9372507158572974e-17,4.7247008590287566e-14,0,null,0,0,0,false
"""standard""",1,8,5,595183,26,1,-597.4302662066833,false,0,false,-3.8179564511267414,"""Flight left the recovery corridor""","{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}",null,628.7499999999759,false,0,0,[],0.2095238728054964,251.42864736659567,5.376711858998457e-18,6.452054230798148e-15,0,null,0,0,0,false
"""standard""",1,9,0,714133,24,1,-602.3812264881885,false,0,false,-0.12043274560600864,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":4139.96986617633,""speed"":19.54737729473873,""lateral"":161.72559576116439,""tilt"":0.8252418036555688}",53.199999999999115,false,0,134.90241819757802,"[{""name"":""Launch"",""time"":2.549999999999999,""altitude"":4.079864990659802}]",0.19754907576930442,264.0393745626809,3.7426246680722374e-14,26.98048363956051,0,null,0,0,0,false
"""standard""",1,9,1,553619,25,1,-618.370858038763,false,0,false,-0.5297778593615309,"""Returned before completing an orbit""","{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}","{""error"":14483.38234369564,""speed"":42.862315045557075,""lateral"":75.38156731794415,""tilt"":0.3278596979823819}",142.94999999999825,false,0,153.76316233290427,"[{""name"":""Launch"",""time"":2.9999999999999973,""altitude"":4.060193690734183}]",0.2143499062211462,287.9725199319563,1.2448527402035906e-13,30.752632466730233,0,null,0,0,0,false
"""standard""",1,9,2,564010,26,1,-602.2854043913704,false,0,false,-0.0997876422002276,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":3986.761313332288,""speed"":23.756074631813192,""lateral"":161.45934243456156,""tilt"":0.9138885948131786}",50.14999999999929,false,0,131.67731581624935,"[{""name"":""Launch"",""time"":2.499999999999999,""altitude"":4.113944328353538}]",0.2645163064304153,336.2306128331054,4.151795333325004e-15,18.811045116612032,0,null,0,0,0,false
"""standard""",1,9,3,574401,24,1,-602.6345302470656,false,0,false,-0.14171028701804125,"""Returned before completing an orbit""","{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}","{""error"":4280.305766594598,""speed"":13.89748104204147,""lateral"":158.22787769500002,""tilt"":0.706521279323674}",54.49999999999904,false,0,128.30571621571187,"[{""name"":""Launch"",""time"":2.6499999999999986,""altitude"":4.071972929343481}]",0.19864361925066046,264.03348634393495,4.7263093653563476e-14,25.661143243199092,0,null,0,0,0,false
"""standard""",1,9,4,584792,25,1,-602.7880308629893,false,0,false,-0.14135612446721857,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":4169.983955288022,""speed"":19.626046640239604,""lateral"":162.08405218198538,""tilt"":0.8365658905135971}",52.94999999999913,false,0,134.54130558193566,"[{""name"":""Launch"",""time"":2.3999999999999995,""altitude"":4.0542972977722105}]",0.1973840352569989,263.76910342478584,3.4915394673835096e-14,26.90826111642903,0,null,0,0,0,false
"""standard""",1,9,5,595183,26,1,-602.4208775770367,false,0,false,-0.1148031288850011,"""Returned before completing an orbit""","{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}","{""error"":3861.280661363656,""speed"":41.91211850283874,""lateral"":171.04835600807462,""tilt"":1.2546922035941759}",46.04999999999952,false,0,155.8590713451104,"[{""name"":""Launch"",""time"":2.000000000000001,""altitude"":4.048773014185862}]",0.2675739917604902,343.3543717333183,4.373166142721717e-15,22.265581620735304,0,null,0,0,0,false
"""standard""",1,10,0,714133,24,1,-567.3170056758627,false,0,false,-3.433344887930518,"""Flight left the recovery corridor""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,417.45000000006064,false,0,0.013684398264954822,[],0.146231088874146,175.48004352862816,1.466990314402187e-16,0.0027368796531670033,0,null,0,0,0,false
"""standard""",1,10,1,553619,25,1,-566.7832587539685,false,0,false,-3.5177067589377735,"""Flight left the recovery corridor""","{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}",null,415.80000000006027,false,0,0.0029574719884646328,[],0.1457798532549687,174.93641540036015,1.3779682734151685e-16,0.0005914943978582828,0,null,0,0,0,false
"""standard""",1,10,2,564010,26,1,-561.5895519084896,false,0,false,-3.5697718308100526,"""Flight left the recovery corridor""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,386.0500000000535,false,0,0.016832546347563593,[],0.21869695866866812,262.43875505188,1.7762142676309433e-17,0.002404649478244685,0,null,0,0,0,false
"""standard""",1,10,3,574401,24,1,-567.3888084639214,false,0,false,-3.4459092222020438,"""Flight left the recovery corridor""","{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}",null,416.9000000000605,false,0,0.01036494767160967,[],0.14598772854120146,175.1873472389761,1.418733042308962e-16,0.0020729895344921818,0,null,0,0,0,false
"""standard""",1,10,4,584792,25,1,-566.4678062430633,false,0,false,-3.478021256121191,"""Flight left the recovery corridor""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,412.8500000000596,false,0,0.01721848064005016,[],0.14608249087412442,175.3024327450773,1.436298978053306e-16,0.003443696128182388,0,null,0,0,0,false
"""standard""",1,10,5,595183,26,1,-560.8047367096477,false,0,false,-3.520206359308798,"""Flight left the recovery corridor""","{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}",null,379.8000000000521,false,0,0.10491117991720422,[],0.2189539112963058,262.7596808669837,1.8394022763415695e-17,0.014987311416765533,0,null,0,0,0,false
"""standard""",1,11,0,714133,24,1,-630.0594599386068,false,0,false,-1.1431961417327996,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":13898.273178998666,""speed"":13.37422114055332,""lateral"":63.5366822817936,""tilt"":0.4786874702937533}",214.0000000000144,false,0,11.497498738425527,"[{""name"":""Launch"",""time"":142.94999999999825,""altitude"":4.00593441022046}]",0.14566374382961467,177.0959923432227,1.3738794752314528e-16,2.29949974768527,0,null,0,0,0,false
"""standard""",1,11,1,553619,25,1,-629.2472586683166,false,0,false,-1.1768379723350886,"""Returned before completing an orbit""","{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}","{""error"":12801.860810347092,""speed"":9.415190874141528,""lateral"":60.8815634541033,""tilt"":0.43084073572423387}",209.70000000001343,false,0,5.580324193546501,"[{""name"":""Launch"",""time"":167.3000000000038,""altitude"":4.009643347599372}]",0.14363935869444508,173.4832952720434,1.0293995128615182e-16,1.1160648387094236,0,null,0,0,0,false
"""standard""",1,11,2,564010,26,1,-630.2202271015731,false,0,false,-1.1103269661251198,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":14237.800180015129,""speed"":12.43312289454029,""lateral"":62.57343975850726,""tilt"":0.48463626181157354}",213.20000000001423,false,0,9.317541271895465,"[{""name"":""Launch"",""time"":167.95000000000394,""altitude"":4.008241347522453}]",0.2184493586337079,263.47030768500593,1.7253086208765004e-17,1.3310773245565157,0,null,0,0,0,false
"""standard""",1,11,3,574401,24,1,-629.6505361862717,false,0,false,-1.1703642560282823,"""Returned before completing an orbit""","{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}","{""error"":13647.128155083821,""speed"":12.025243926615563,""lateral"":61.48786255498198,""tilt"":0.44290878042374404}",213.15000000001422,false,0,8.575858787336802,"[{""name"":""Launch"",""time"":156.15000000000126,""altitude"":4.002838388201949}]",0.14445231090538008,175.05794484392348,1.157316802945893e-16,1.7151717574674992,0,null,0,0,0,false
"""standard""",1,11,4,584792,25,1,-630.1436971822934,false,0,false,-1.1336906105969626,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":13906.663053052314,""speed"":11.885797011188531,""lateral"":63.91451211456612,""tilt"":0.4648705367001867}",214.4000000000145,false,0,9.539590655364393,"[{""name"":""Launch"",""time"":125.99999999999498,""altitude"":4.0003203963908}]",0.14512322559491672,176.05578884497294,1.2639248621093298e-16,1.90791813107303,0,null,0,0,0,false
"""standard""",1,11,5,595183,26,1,-632.070941916586,false,0,false,-1.0647548735846317,"""Returned before completing an orbit""","{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}","{""error"":15808.475543478002,""speed"":13.906323369264426,""lateral"":66.0958816175937,""tilt"":0.5083104624982521}",219.6500000000157,false,0,11.485489664287446,"[{""name"":""Launch"",""time"":110.04999999999589,""altitude"":4.003461232594518}]",0.22036211343769063,266.0753203629841,2.2063197818564536e-17,1.6407842377553759,0,null,0,0,0,false
"""quarter""",1,0,0,714133,24,1,-483.70353666020577,false,0,false,-0.04113986199197789,"""Flight left the recovery corridor""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,154.14999999999714,false,0,12008.601614937394,"[{""name"":""Launch"",""time"":1.7500000000000009,""altitude"":4.16126340092886},{""name"":""Space"",""time"":106.64999999999714,""altitude"":816.3334401808662}]",0.8138930675728293,1176.6716810873952,0.05182883947068014,262.1946073648162,0,227.0936899802382,1.899999999999892,0,0.9157490720559174,false
"""quarter""",1,0,1,553619,25,1,-484.1077956287261,false,0,false,-0.06333359644570644,"""Flight left the recovery corridor""","{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}",null,167.04999999999654,false,0,12070.75487988779,"[{""name"":""Launch"",""time"":1.950000000000001,""altitude"":4.181085905816465},{""name"":""Space"",""time"":119.29999999999656,""altitude"":816.4227098106346}]",0.7911404498030159,1149.368539763619,0.04009544904400348,248.11453885280417,0,null,0,0,0,false
"""quarter""",1,0,2,564010,26,1,-488.2668979968462,false,0,false,0.06405102908096022,"""Flight left the recovery corridor""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,167.5499999999965,false,0,12029.483302200044,"[{""name"":""Launch"",""time"":1.7000000000000008,""altitude"":4.099285333482667},{""name"":""Space"",""time"":119.7999999999965,""altitude"":806.1792474700214}]",0.7877951646482192,1145.354197577863,0.05413125480254511,264.95750576305414,0,235.88385042007576,2.0499999999998835,0,0.9170417427088347,false
"""quarter""",1,0,3,574401,24,1,-479.5997572086278,false,0,false,-0.0013219468369234243,"""Flight left the recovery corridor""","{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}",null,155.64999999999714,false,0,12036.75734421915,"[{""name"":""Launch"",""time"":1.800000000000001,""altitude"":4.19070933548139},{""name"":""Space"",""time"":108.14999999999715,""altitude"":804.80165305304}]",0.8104482697836413,1172.5379237403695,0.046589908456971744,255.9078901483661,0,238.22034909041122,1.3999999999999204,0,0.9173853454544723,false
"""quarter""",1,0,4,584792,25,1,-480.9275728424748,false,0,false,-0.0664441172171605,"""Flight left the recovery corridor""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,153.8999999999972,false,0,12038.392134875676,"[{""name"":""Launch"",""time"":1.7500000000000009,""altitude"":4.174968038052775},{""name"":""Space"",""time"":106.1499999999972,""altitude"":802.1537914040715}]",0.797182590314116,1156.619108376939,0.046973469036135695,256.3681628433628,0,226.71947824060953,0.75,0,0.9156940409177367,false
"""quarter""",1,0,5,595183,26,1,-487.5004728738158,false,0,false,0.0435454461957369,"""Flight left the recovery corridor""","{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}",null,157.249999999997,false,0,12034.030138922517,"[{""name"":""Launch"",""time"":1.5000000000000007,""altitude"":4.068541736435927},{""name"":""Space"",""time"":110.24999999999699,""altitude"":802.7373496941386}]",0.7962060612511067,1155.447273501328,0.043915786472485195,252.69894376698224,0,227.09068802717866,1.3999999999999204,0,0.9157486305922321,false
"""quarter""",1,1,0,714133,24,1,-478.0397221143087,false,0,false,-0.18734687887345303,"""Flight left the recovery corridor""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,98.74999999999963,false,0,11995.835786894422,"[{""name"":""Launch"",""time"":1.6500000000000008,""altitude"":4.018958383136514},{""name"":""Space"",""time"":59.99999999999964,""altitude"":802.4774227114696}]",0.7998092118342861,1159.7710542011432,0.03159125162679855,237.90950195215825,0,228.03335540951957,0.8999999999999488,0,0.9158872581484587,false
"""quarter""",1,1,1,553619,25,1,-480.07001564114717,false,0,false,-0.11138002034157671,"""Flight left the recovery corridor""","{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}",null,107.89999999999924,false,0,12074.325666030774,"[{""name"":""Launch"",""time"":1.800000000000001,""altitude"":4.111104114618284},{""name"":""Space"",""time"":68.39999999999924,""altitude"":813.1372930769842}]",0.7842586349030767,1141.110361883692,0.029936107491489183,235.92332898978702,0,null,0,0,0,false
"""quarter""",1,1,2,564010,26,1,-480.0602196099962,false,0,false,-0.09548705274413687,"""Flight left the recovery corridor""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,105.24999999999932,false,0,12033.439526567661,"[{""name"":""Launch"",""time"":1.6500000000000008,""altitude"":4.231573925267783},{""name"":""Space"",""time"":66.49999999999932,""altitude"":812.1582530122411}]",0.7850546175234928,1142.0655410281915,0.04109757587252385,249.3170910470286,0,216.69775829282298,0.9999999999999432,0,0.914220258572474,false
"""quarter""",1,1,3,574401,24,1,-478.72748369012015,false,0,false,-0.1889266418709865,"""Flight left the recovery corridor""","{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}",null,101.14999999999955,false,0,12089.857650576856,"[{""name"":""Launch"",""time"":1.7000000000000008,""altitude"":4.1418016880111015},{""name"":""Space"",""time"":62.89999999999956,""altitude"":818.9981585587942}]",0.7954076619804806,1154.4891943765767,0.03292998786094836,239.51598543313804,0,null,0,0,0,false
"""quarter""",1,1,4,584792,25,1,-480.68820028476506,false,0,false,-0.20726608688120096,"""Flight left the recovery corridor""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,98.54999999999964,false,0,12034.679500774022,"[{""name"":""Launch"",""time"":1.6500000000000008,""altitude"":4.108507827379537},{""name"":""Space"",""time"":59.549999999999635,""altitude"":800.9439722180225}]",0.7928599277147534,1151.431913257704,0.029409499149804837,235.2913989797658,0,null,0,0,0,false
"""quarter""",1,1,5,595183,26,1,-479.1764846569995,false,0,false,-0.20628309589065233,"""Flight left the recovery corridor""","{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}",null,102.59999999999934,false,0,12032.631155604546,"[{""name"":""Launch"",""time"":1.4500000000000006,""altitude"":4.069001272376173},{""name"":""Space"",""time"":65.34999999999934,""altitude"":820.5686994045484}]",0.8028307151754347,1163.3968582105217,0.02208554296253946,226.50265155504735,0,220.78580220724598,0.5999999999999659,0,0.9148214415010656,false
"""quarter""",1,2,0,714133,24,1,-609.2792156252838,false,0,false,-5.521635784716705,"""Orbital mission timed out""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,650.0499999999565,false,0,0.0007369206538427875,[],0.16204942163753072,194.45945334916763,1.1447339960471086e-15,0.00014738413214223828,0,null,0,0,0,false
"""quarter""",1,2,1,553619,25,1,-609.4647827782461,false,0,false,-5.73023273653911,"""Orbital mission timed out""","{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}",null,650.0499999999565,false,0,0,[],0.15935488873602482,191.2258664832298,8.200798144097372e-16,9.840957772916847e-13,0,null,0,0,0,false
"""quarter""",1,2,2,564010,26,1,-608.602572316486,false,0,false,-5.264037556243283,"""Orbital mission timed out""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,650.0499999999565,false,0,0.0019642533284098818,[],0.2381433153458469,285.7722590226346,1.9175586636347374e-16,0.00028060761857437585,0,null,0,0,0,false
"""quarter""",1,2,3,574401,24,1,-609.0945964657776,false,0,false,-5.671410459622995,"""Orbital mission timed out""","{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}",null,650.0499999999565,false,0,0,[],0.16143981845767927,193.72778214921513,1.0649119024714464e-15,1.2778942829657357e-12,0,null,0,0,0,false
"""quarter""",1,2,4,584792,25,1,-609.416253520802,false,0,false,-5.728952656047751,"""Orbital mission timed out""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,650.0499999999565,false,0,0.0070263749181478374,[],0.16214642710869334,194.57711780541564,1.1575373506586454e-15,0.0014052749850186124,0,null,0,0,0,false
"""quarter""",1,2,5,595183,26,1,-608.8241404799236,false,0,false,-5.153154537078328,"""Orbital mission timed out""","{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}",null,650.0499999999565,false,0,0.14466422720724026,[],0.2411172788203114,289.3614009025461,2.737675679912465e-16,0.020666318172791416,0,null,0,0,0,false
"""quarter""",1,3,0,714133,24,1,-483.29048223156,false,0,false,-0.135422964184614,"""Flight left the recovery corridor""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,117.49999999999923,false,0,12003.960717026004,"[{""name"":""Launch"",""time"":1.800000000000001,""altitude"":4.116785528151327},{""name"":""Space"",""time"":70.74999999999923,""altitude"":806.610220735833}]",0.7412672894608441,1089.520747353013,0.009329374772067611,211.19524972648114,0,null,0,0,0,false
"""quarter""",1,3,1,553619,25,1,-482.22181110893314,false,0,false,-0.047526376718962475,"""Flight left the recovery corridor""","{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}",null,131.0999999999986,false,0,12078.987607690031,"[{""name"":""Launch"",""time"":1.950000000000001,""altitude"":4.018796882279771},{""name"":""Space"",""time"":82.5999999999986,""altitude"":806.6601028710706}]",0.6940427713300747,1032.8513255960897,0.0030829005444330017,203.6994806533196,0,null,0,0,0,false
"""quarter""",1,3,2,564010,26,1,-479.1402562489193,false,0,false,-0.05412254159968279,"""Flight left the recovery corridor""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,124.34999999999886,false,0,12043.878468390776,"[{""name"":""Launch"",""time"":1.7500000000000009,""altitude"":4.077576009382602},{""name"":""Space"",""time"":77.34999999999886,""altitude"":810.7320750272949}]",0.7597724839704992,1111.726980764599,0.020661836370174488,224.79420364420938,0,null,0,0,0,false
"""quarter""",1,3,3,574401,24,1,-480.1900885560653,false,0,false,-0.048669857722748254,"""Flight left the recovery corridor""","{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}",null,119.24999999999915,false,0,12022.34567740158,"[{""name"":""Launch"",""time"":1.800000000000001,""altitude"":4.000914394953451},{""name"":""Space"",""time"":72.49999999999915,""altitude"":817.5907093268887}]",0.7412159509374293,1089.4591411249153,0.00848951376128976,210.1874165135477,0,null,0,0,0,false
"""quarter""",1,3,4,584792,25,1,-480.13695428699293,false,0,false,-0.09338046841149669,"""Flight left the recovery corridor""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,118.29999999999916,false,0,12036.912439234828,"[{""name"":""Launch"",""time"":1.7500000000000009,""altitude"":4.050052579278306},{""name"":""Space"",""time"":71.29999999999916,""altitude"":800.4657603038094}]",0.7286535225764915,1074.3842270917899,0.005367787029241498,206.4413444350898,0,null,0,0,0,false
"""quarter""",1,3,5,595183,26,1,-477.1354365127085,false,0,false,0.017196826952470018,"""Flight left the recovery corridor""","{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}",null,115.8499999999992,false,0,11994.647131219253,"[{""name"":""Launch"",""time"":1.5500000000000007,""altitude"":4.14098225268955},{""name"":""Space"",""time"":70.3499999999992,""altitude"":802.4695969754797}]",0.7727869421853228,1127.3443306223874,0.02928694008265967,235.1443280991916,0,null,0,0,0,false
"""quarter""",1,4,0,714133,24,1,-490.2739117638477,false,0,false,-0.1823175398608381,"""Flight left the recovery corridor""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,170.24999999999932,false,0,12030.540695150643,"[{""name"":""Launch"",""time"":2.3,""altitude"":4.088493199709918},{""name"":""Space"",""time"":89.99999999999932,""altitude"":806.5777274839121}]",0.5250964379660256,830.1157255592307,5.2269478466196715e-06,200.00627233741594,0,null,0,0,0,false
"""quarter""",1,4,1,553619,25,1,-493.4591597785106,false,0,false,-0.21740322447199958,"""Flight left the recovery corridor""","{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}",null,187.99999999999875,false,0,12008.95827648565,"[{""name"":""Launch"",""time"":2.6499999999999986,""altitude"":4.107665238807515},{""name"":""Space"",""time"":102.24999999999875,""altitude"":805.3382108803681}]",0.4870792402386996,784.4950882864395,1.1470395252221862e-06,200.00137644743026,0,null,0,0,0,false
"""quarter""",1,4,2,564010,26,1,-488.32543499650046,false,0,false,-0.10208718959551118,"""Flight left the recovery corridor""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,164.74999999999935,false,0,12042.170905153687,"[{""name"":""Launch"",""time"":2.1500000000000004,""altitude"":4.012365627809906},{""name"":""Space"",""time"":87.49999999999935,""altitude"":805.1360331788842}]",0.593545704155462,912.2548449865544,1.2113593400067676e-05,200.01453631208008,0,null,0,0,0,false
"""quarter""",1,4,3,574401,24,1,-488.73341863507744,false,0,false,-0.17575692520684383,"""Flight left the recovery corridor""","{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}",null,173.24999999999918,false,0,11995.853166041,"[{""name"":""Launch"",""time"":2.3499999999999996,""altitude"":4.037937652929422},{""name"":""Space"",""time"":92.49999999999918,""altitude"":803.56712483063}]",0.5127565103517695,815.3078124221234,3.106608323138435e-06,200.00372792998778,0,null,0,0,0,false
"""quarter""",1,4,4,584792,25,1,-487.6766155121222,false,0,false,-0.1418389683839654,"""Flight left the recovery corridor""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,170.09999999999926,false,0,12013.424267974258,"[{""name"":""Launch"",""time"":2.25,""altitude"":4.1520480656296},{""name"":""Space"",""time"":91.09999999999926,""altitude"":802.6273036940003}]",0.5205828326233266,824.6993991479919,4.133345481026682e-06,200.00496001457722,0,null,0,0,0,false
"""quarter""",1,4,5,595183,26,1,-487.07219158259915,false,0,false,-0.10638352047188916,"""Flight left the recovery corridor""","{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}",null,150.19999999999982,false,0,12041.595479849035,"[{""name"":""Launch"",""time"":1.850000000000001,""altitude"":4.185761424634961},{""name"":""Space"",""time"":76.69999999999982,""altitude"":800.3091626483659}]",0.586496627475265,903.795952970318,9.762196096754165e-06,200.0117146353161,0,null,0,0,0,false
