model,mode,caseIndex,scenario,seed,variability,landed,reason,score,time,turnDegrees,error,speed,lateral,tilt,positionMargin,speedMargin,lateralMargin,tiltMargin
candidate,normal,33,9,99094128,0.4,True,Touchdown,57.03317440253379,32.100000000000314,0.08583373207733054,5.150800042019231,2.6043152958234153,0.3461499846698975,0.0884455189464406,5.849199957980769,0.9956847041765848,2.6538500153301023,0.11155448105355942
candidate,normal,34,10,99198857,0.4,True,Touchdown,51.24808594714321,35.30000000000013,0.05324486271705877,8.578290583135056,2.0576186459795576,1.7008713551004078,0.0673140410304805,2.4217094168649442,1.5423813540204425,1.2991286448995922,0.1326859589695195
candidate,normal,35,11,99303586,0.4,False,Missed the ship,-101.46539605317955,35.8500000000001,0.04903999452268868,13.445948228561072,2.077192420559325,4.164547047112459,0.15789349373109307,-2.445948228561072,1.5228075794406752,-1.1645470471124586,0.04210650626890694
candidate,normal,36,12,99408315,0.4,True,Touchdown,46.30112538922251,35.65000000000011,0.024687198709129977,9.618155738533131,1.9998730771648656,2.2340359876031237,0.08353951445673088,1.3818442614668687,1.6001269228351345,0.7659640123968763,0.11646048554326913
candidate,normal,37,13,99513044,0.4,False,Missed the ship,-147.59660340787968,37.65,0.05109709127404205,57.28413945159068,1.8475372544127489,2.762119693494949,0.19498028363196235,-46.28413945159068,1.7524627455872512,0.2378803065050512,0.005019716368037663
candidate,normal,38,14,99617773,0.4,True,Touchdown,78.77001734660809,31.150000000000308,-0.004431801917819516,6.083778713993566,1.5809983711801812,1.2766575411182897,0.008969862757363459,4.916221286006434,2.0190016288198187,1.7233424588817103,0.19103013724263657
candidate,normal,39,15,99722502,0.4,True,Touchdown,51.572237692799796,36.25000000000008,0.10789888618391967,6.340601962589235,2.204116872426222,1.2269741410430508,0.017149224102203812,4.659398037410765,1.3958831275737782,1.7730258589569492,0.1828507758977962
candidate,normal,40,16,99827231,0.4,True,Touchdown,46.59014944048547,38.34999999999996,0.13704278121051233,5.970189160336775,2.1984496715419812,2.036903790018899,0.07401893533886632,5.029810839663225,1.4015503284580189,0.9630962099811011,0.12598106466113368
candidate,normal,41,17,99931960,0.4,True,Touchdown,45.18115519103194,40.899999999999814,18.327167250240773,1.1818466388559916,1.8230032579322972,0.3986726330230034,0.016487815655501677,9.818153361144008,1.7769967420677029,2.6013273669769967,0.18351218434449834
candidate,normal,42,18,100036689,0.4,True,Touchdown,19.788210919171547,57.99999999999884,0.16125798019530357,3.374926199344646,2.1867585699006487,1.4598331331192047,0.04674655520003273,7.625073800655354,1.4132414300993514,1.5401668668807953,0.15325344479996728
candidate,normal,43,19,100141418,0.4,False,Missed the ship,-122.22529192799607,44.84999999999959,0.06057922309484113,9.879005187438247,2.101080148563362,4.330047926489194,0.19533921480336272,-1.8790051874382474,1.498919851436638,-1.3300479264891942,0.00466078519663729
candidate,normal,44,20,100246147,0.4,True,Touchdown,59.045927919229236,37.84999999999999,0.13643902969107127,2.1285192044118117,2.79293327408272,1.1415106214421524,0.0574416932434751,8.871480795588187,0.8070667259172799,1.8584893785578476,0.14255830675652492
candidate,normal,45,21,100350876,0.4,True,Touchdown,56.176293520709436,36.80000000000005,0.11309976708646023,2.5621334863949543,2.477464052138168,1.8572508253884548,0.07154365749739461,8.437866513605046,1.1225359478618322,1.1427491746115452,0.1284563425026054
candidate,normal,46,22,100455605,0.4,False,Hard landing,-88.98360819870572,36.95000000000004,-0.048154831348522435,1.5406673322500195,3.634089211741944,2.8498830043687593,0.11619972623589563,9.45933266774998,-0.03408921174194379,0.1501169956312407,0.08380027376410439
candidate,normal,47,23,100560334,0.4,False,Lateral impact,-116.73959355330706,41.84999999999976,-0.18434125382323305,7.778139469373968,3.00349080052599,5.397865899343551,0.09106132123421602,3.2218605306260324,0.5965091994740099,-2.397865899343551,0.10893867876578399
candidate,normal,48,0,100665063,0,True,Touchdown,90.67501100845651,18.75000000000013,-0.01089031166620302,2.0999266063899102,2.379029954832176,0.797889556957451,0.01477797517026956,8.90007339361009,1.220970045167824,2.202110443042549,0.18522202482973046
candidate,normal,49,1,100769792,0,True,Touchdown,84.17268659372756,30.900000000000304,0.02843551156635224,5.673469819280029,2.092730378070752,0.7549678794821644,0.025336054232147083,5.326530180719971,1.507269621929248,2.245032120517836,0.17466394576785294
candidate,normal,50,2,100874521,0,True,Touchdown,50.4251481192124,37.65,0.12062679575839949,2.7132083587922295,2.4363318133709746,1.414051477357058,0.08411585484117919,8.28679164120777,1.1636681866290255,1.585948522642942,0.11588414515882083
candidate,normal,51,3,100979250,0,True,Touchdown,55.10409822738213,33.95000000000021,0.1243249043042,4.151489091677285,2.21183803442424,1.8653202089100918,0.17572135502153033,6.848510908322715,1.38816196557576,1.1346797910899082,0.024278644978469682
candidate,normal,52,4,101083979,0,True,Touchdown,46.07472831118642,37.50000000000001,0.05867927621186123,7.213814449501247,2.242945795773547,2.344575876173402,0.11226709902658252,3.786185550498753,1.3570542042264533,0.6554241238265979,0.08773290097341749
candidate,normal,53,5,101188708,0,True,Touchdown,41.95596585726306,41.64999999999977,0.0420825650797319,10.52652946849584,2.3097658877544367,0.5846943642474446,0.14609622504295,0.4734705315041605,1.2902341122455634,2.4153056357525555,0.05390377495705001
candidate,normal,54,6,101293437,0,False,Lateral impact,-109.06406880972911,37.6,0.061618589586925065,4.859567585591945,2.959255694319191,4.043708986241017,0.08105205391424984,6.140432414408055,0.6407443056808089,-1.0437089862410174,0.11894794608575017
candidate,normal,55,7,101398166,0,False,Missed the ship,-106.02112488766252,38.049999999999976,-0.035919626513273566,11.524584705366523,3.9365513233674254,2.25973847487095,0.17816012591065042,-0.5245847053665234,-0.3365513233674253,0.7402615251290499,0.021839874089349592
candidate,normal,56,8,101502895,0,True,Touchdown,64.85236493064559,30.050000000000292,0.042766102302627534,3.9650720972013036,2.3120432185470987,1.2731657049685317,0.06685451821082894,3.0349279027986964,1.2879567814529014,1.7268342950314683,0.13314548178917107
candidate,normal,57,9,101607624,0,True,Touchdown,55.72681522102205,32.950000000000266,0.03506789073583745,9.877284639672375,2.538505985261547,2.1719262183273638,0.054584967023989836,1.122715360327625,1.0614940147384533,0.8280737816726362,0.14541503297601016
candidate,normal,58,10,101712353,0,True,Touchdown,49.5037084194693,36.05000000000009,0.018783492815399802,0.7488396042338423,2.184303014626822,2.4999424932621466,0.033701872213344614,10.251160395766158,1.4156969853731782,0.5000575067378534,0.1662981277866554
candidate,normal,59,11,101817082,0,False,Missed the ship,-98.39607136492528,36.95000000000004,0.01431860264945947,13.310413642653021,1.6902152898870386,3.0386757724835967,0.1609796829127355,-2.310413642653021,1.9097847101129615,-0.03867577248359666,0.0390203170872645
candidate,normal,60,12,101921811,0,True,Touchdown,49.96813819947337,34.75000000000016,0.06827497618340607,6.46164113253171,2.1425716521078804,2.0942031997068193,0.076560162299072,4.53835886746829,1.4574283478921197,0.9057968002931807,0.123439837700928
candidate,normal,61,13,102026540,0,False,Missed the ship,-157.80775312208016,39.74999999999988,0.05943241958936606,61.036624809767396,1.7272792030734148,3.014735138583935,0.27716558405485836,-50.036624809767396,1.8727207969265853,-0.014735138583934937,-0.07716558405485835
candidate,normal,62,14,102131269,0,True,Touchdown,74.72046442301885,32.3500000000003,-0.07355243819118566,3.7053970947435104,1.532360276903253,1.4609675094256682,0.0508587117343723,7.29460290525649,2.067639723096747,1.5390324905743318,0.14914128826562773
candidate,normal,63,15,102235998,0,True,Touchdown,56.40213285693755,33.40000000000024,0.13821858685312957,6.380868163494217,2.0805485421031835,1.8143294098035943,0.03064915963849232,4.619131836505783,1.5194514578968166,1.1856705901964057,0.1693508403615077
candidate,normal,64,16,102340727,0,True,Touchdown,51.94588662613438,36.300000000000075,0.07715718243081543,7.035818957631953,1.9159664835304615,2.5583460642201343,0.042197269810976434,3.964181042368047,1.6840335164695386,0.44165393577986567,0.15780273018902358
candidate,normal,65,17,102445456,0,True,Touchdown,42.083780510049266,42.19999999999974,18.241547492262878,6.554181069686705,2.0639240612300083,1.5730538471226714,0.013859509263529655,4.445818930313295,1.5360759387699918,1.4269461528773286,0.18614049073647035
candidate,normal,66,18,102550185,0,True,Touchdown,19.260537144589748,56.9499999999989,0.1391180599329683,6.56953799794967,2.014791740729065,2.711679630063684,0.020604546300765234,4.43046200205033,1.5852082592709351,0.28832036993631593,0.17939545369923476
candidate,normal,67,19,102654914,0,False,Missed the ship,-116.3343023767288,42.59999999999972,0.06027791130007618,10.755992494011412,2.0864080627544284,4.058124248511514,0.1808928017507332,-2.755992494011412,1.5135919372455717,-1.0581242485115139,0.01910719824926682
candidate,normal,68,20,102759643,0,True,Touchdown,56.27858025005938,37.30000000000002,0.062669181887848,5.478935782267256,2.904073412984428,1.0821119192734092,0.027705798936691527,5.521064217732744,0.6959265870155722,1.9178880807265908,0.17229420106330848
candidate,normal,69,21,102864372,0,True,Touchdown,52.043203745280664,36.40000000000007,0.10340787821827774,2.2306282657785705,2.7514413224131946,2.028425202533071,0.05540843701631129,8.76937173422143,0.8485586775868055,0.9715747974669289,0.14459156298368872
candidate,normal,70,22,102969101,0,False,Hard landing,-90.10551341011941,37.10000000000003,-0.041588222537675766,5.069125057011311,3.8052738224388554,1.603946731839394,0.1102450980471028,5.930874942988689,-0.20527382243885528,1.396053268160606,0.08975490195289722
candidate,normal,71,23,103073830,0,True,Touchdown,52.49371225730493,40.49999999999984,-0.13088314961858577,3.579033983833706,3.373278590508232,2.5508219270672954,0.11742076209950925,7.420966016166294,0.226721409491768,0.4491780729327046,0.08257923790049077
candidate,normal,72,0,103178559,0.4,True,Touchdown,90.80599663885509,18.900000000000134,0.023784661346902457,2.9102961847666045,2.1575018739959937,0.7999211114450019,0.01878036393173994,8.089703815233396,1.4424981260040064,2.200078888554998,0.18121963606826008
candidate,normal,73,1,103283288,0.4,True,Touchdown,82.28180477047832,30.250000000000295,0.01892255512317862,1.9041641374314535,1.8844932923141808,0.4974139582094272,0.046778238393965506,9.095835862568546,1.7155067076858193,2.5025860417905728,0.1532217616060345
candidate,normal,74,2,103388017,0.4,True,Touchdown,47.38003740474243,38.44999999999995,0.11579834572367272,1.8504763343200898,2.314227376617799,1.6062137869384636,0.04751353109368212,9.14952366567991,1.285772623382201,1.3937862130615364,0.1524864689063179
candidate,normal,75,3,103492746,0.4,True,Touchdown,57.07151988926761,34.30000000000019,0.08868715374185655,4.987472152417627,2.343580764833101,1.6747676594361809,0.0635762250812064,6.012527847582373,1.256419235166899,1.3252323405638191,0.1364237749187936
candidate,normal,76,4,103597475,0.4,False,Missed the ship,-109.33640726077434,40.349999999999845,0.031307105503342626,12.11734531319995,2.0507541578826416,2.563078878998017,0.07111837428967789,-1.1173453131999498,1.5492458421173585,0.436921121001983,0.12888162571032213
candidate,normal,77,5,103702204,0.4,True,Touchdown,23.693764251197052,46.09999999999952,0.031117987533281637,9.193394316134201,2.2107339740138365,0.9297634058550339,0.1625130941092751,1.806605683865799,1.3892660259861636,2.070236594144966,0.0374869058907249
candidate,normal,78,6,103806933,0.4,False,Lateral impact,-103.37556919765903,39.94999999999987,0.03002657844735106,9.615922502930596,2.7856201079802605,3.421345808732759,0.07041883955577695,1.3840774970694039,0.8143798920197396,-0.42134580873275906,0.12958116044422308
candidate,normal,79,7,103911662,0.4,False,Lateral impact,-112.37288332128644,39.04999999999992,-0.07527866833478851,2.624133602133947,3.58879354876973,5.954857513971714,0.07945325619344104,8.375866397866053,0.011206451230270087,-2.9548575139717137,0.12054674380655897
candidate,normal,80,8,104016391,0.4,True,Touchdown,67.49706100221455,28.60000000000027,0.06565007464143184,4.471456578401705,2.247508024258291,1.059262215626529,0.009552254491248545,2.528543421598295,1.3524919757417089,1.940737784373471,0.19044774550875146
candidate,normal,81,9,104121120,0.4,False,Missed the ship,-94.98779791723186,33.500000000000234,0.02916917954902061,12.943226712885316,2.2844136554141716,0.9397068516276804,0.010383690685316421,-1.9432267128853162,1.3155863445858285,2.0602931483723195,0.1896163093146836
candidate,normal,82,10,104225849,0.4,True,Touchdown,43.65244457240703,37.50000000000001,0.04687490577269704,2.128403873030762,2.0531073093530927,2.2314568937590504,0.031301277251279784,8.871596126969237,1.5468926906469074,0.7685431062409496,0.16869872274872022
candidate,normal,83,11,104330578,0.4,True,Touchdown,34.723182479560265,41.29999999999979,0.0942514033674164,9.79239708979229,2.0400180877611795,2.7874644123498653,0.09938467586664464,1.2076029102077097,1.5599819122388205,0.2125355876501347,0.10061532413335537
candidate,normal,84,12,104435307,0.4,True,Touchdown,46.688497775772184,37.45000000000001,0.09357770674999855,3.7256479308302937,1.6967775487645063,1.0509609321519888,0.09095142874954609,7.274352069169707,1.9032224512354938,1.9490390678480112,0.10904857125045392
candidate,normal,85,13,104540036,0.4,False,Missed the ship,-143.8177169242756,38.64999999999994,0.03391087677003382,52.677873419342575,1.9709686035337797,2.811189000348954,0.24795331963159903,-41.677873419342575,1.6290313964662204,0.18881099965104609,-0.04795331963159902
candidate,normal,86,14,104644765,0.4,True,Touchdown,71.2984110853043,35.250000000000135,-0.0051481277942383025,7.233239618550057,1.1855498026525135,0.8114812671287982,0.04721077824599452,3.7667603814499433,2.4144501973474863,2.1885187328712017,0.1527892217540055
candidate,normal,87,15,104749494,0.4,True,Touchdown,49.23468340581462,35.9000000000001,0.10960938995923476,1.0655192532778741,1.9559780063964982,1.0485127369905884,0.054586023225516554,9.934480746722127,1.6440219936035019,1.9514872630094116,0.14541397677448345
candidate,normal,88,16,104854223,0.4,True,Touchdown,47.95287773948079,34.200000000000195,0.08960122444787062,4.693129083484209,2.2657418319849416,1.9451802639869946,0.033756245095510784,6.306870916515791,1.3342581680150585,1.0548197360130054,0.16624375490448923
candidate,normal,89,17,104958952,0.4,True,Touchdown,41.989346227684166,41.399999999999785,18.233572303926366,3.48299433882744,1.879920084936865,0.2708692395345365,0.04398824568587872,7.5170056611725595,1.7200799150631352,2.7291307604654635,0.1560117543141213
